topo,pmu-sram-size,OPS-Prog FU,psim,vcLimit,debug,waveform,lrange,maketst_err,vec,maketst_time,tokenout,open,VAFG,VMC-alloc,VDAG-split,runp2p_cycle,DAG,split-forward,vdot,runp2p_pass,VPCU,merge,runhybrid_wbw,split,runhybrid_dram_power,PCU_Total,time-out,runhybrid_pass,row,constprop,simfreq,VAFG-split,spatial_sha,vc,MC_Total,runhybrid_cycle,arch,algo,VPMU-split,reserve-pmu,runhybrid_success,VMC-split,VPCU-split,prtime,link-prop,OPS-Fix,VPMU-alloc,codegen,runproute_err,pcu-stage,run-psim,retime-buffer-only,load,runhybrid_deadlock,DAG_Total,reserve-pcu,retime-glob,ag-dce,backend,memelm,succeeded,proute-opts,simulate,col,PCU,pmu-stage,proute-algo,flit-width,VDAG,genpir,avgActive,maxActive,runp2p_time,vlink,name,merge-forward,runhybrid_err,verbose,sr,scheduled,split-algo,routing-cost,dag-stage,genpir_err,runp2p_dram_power,proute-q,app,tungsten,pattern,VPMU,time,project,OPS-All,save,mem-tech,fast,run-tst,runp2p_err,runhybrid_complete,pirArgs,retime-exout,igraph,runp2p_complete,VMC,net,gentst_time,dot,debug-print,runp2p_success,proute-seed,pracc,runp2p_deadlock,routing-algo,notFit,gentst_err,runp2p_wbw,merge-algo,nn,MC,dedicated-dag,PMU,psim-q,bcread,mdone,rundot,VAFG-alloc,VDAG-alloc,mergeTime_ms,OPS-FU,freq,OPS-Other,dag,VPCU-alloc,run-proute,dupra,runp2p_rbw,split-thread,vfifo,trace,slink,pir_sha,clock,runhybrid_rbw,argin,word,runproute_time,runhybrid_time,PMU_Total,argout,mapping,start-id,fifo-depth,retime-local,OPS-Flt,rtelm,stat,module
mesh,65536,,False,4,True,True,True,,16,2:28.39,5,False,1,3,0,16134,15,False,True,True,26,False,,True,,200,100,,20,True,1.33kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,9,0,False,3,26,,db,,8,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,11,6,route_min_directed_valient,512,0,True,11.134870459898352,50.774761373496965,0:12.10,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SGD_2,True,checkerboard,9,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,128.042882536,True,True,True,0,True,False,dor,,,0.00793356,bfs,False,3,False,9,1,True,True,True,1,0,,,1000000000.0,,True,11,False,False,2.06272,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:57.21,5,False,1,3,0,8453,15,False,True,True,30,False,,True,,200,100,,20,True,2.06kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,11,0,False,3,30,,db,,9,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,15,6,route_min_directed_valient,512,0,True,11.683106988144626,48.456169407311016,0:04.11,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SGD_3,True,checkerboard,11,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,73.048869245,True,True,True,0,True,False,dor,,,0.0151426,bfs,False,3,False,11,1,True,True,True,1,0,,,1000000000.0,,True,12,False,False,3.93706,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,3:09.31,5,False,1,3,0,6119,20,False,True,True,42,False,,True,,200,100,,20,True,1.26kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,14,0,False,3,42,,db,,10,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,22,6,route_min_directed_valient,512,0,True,11.26767489048329,46.02059159993463,0:04.84,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SGD_4,True,checkerboard,14,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,3,hybrid,119.455370005,True,True,True,0,True,False,dor,,,0.0209185,bfs,False,3,False,14,1,True,True,True,1,0,,,1000000000.0,,True,15,False,False,5.4388,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:45.51,5,False,1,,0,2097196,11,False,True,True,12,False,,True,,200,100,,20,True,7.22kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,4,0,False,,12,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,1,6,route_min_directed_valient,512,0,True,11.538223124884553,12.499737745065316,4:50.46,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SRAMSplit_0,True,checkerboard,4,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,50.57438489,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,4,1,True,True,True,1,0,,,1000000000.0,,True,3,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:09.79,5,False,1,,0,1851434,1,False,True,True,5,False,,True,,200,100,,20,True,7.48kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,4,0,False,,5,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,4,6,route_min_directed_valient,512,0,True,8.193852860959547,14.158970830178122,4:07.62,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SRAMSplit_1,True,checkerboard,4,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,44.096923138,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,4,1,True,True,True,1,0,,,1000000000.0,,True,3,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:09.31,5,False,1,,0,617191,2,False,True,True,27,False,,True,,200,100,,20,True,3.76kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,5,0,False,,27,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,25,6,route_min_directed_valient,512,0,True,7.179772402855695,14.158015914036335,2:43.98,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SRAMSplit_2,True,checkerboard,5,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,47.216871848,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,5,1,True,True,True,1,0,,,1000000000.0,,True,7,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,4:39.87,5,False,1,,0,1234354,4,False,True,True,51,False,,True,,200,100,,20,True,1.12kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,10,0,False,,51,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,47,6,route_min_directed_valient,512,0,True,8.060019141567071,14.15825605944486,18:26.10,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SRAMSplit_3,True,checkerboard,10,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,192.212820948,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,10,1,True,True,True,1,0,,,1000000000.0,,True,13,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,4:28.25,5,False,1,,0,1234354,4,False,True,True,51,False,,True,,200,100,,20,True,1.17kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,10,0,False,,51,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,47,6,route_min_directed_valient,512,0,True,8.060019141567071,14.15825605944486,17:37.01,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SRAMSplit_4,True,checkerboard,10,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --bcread, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,171.460087686,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,10,1,True,True,True,1,0,,,1000000000.0,,True,13,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:39.52,5,False,1,1,0,101,2,False,True,True,16,False,,True,,200,100,,20,True,0.09kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,,0,False,1,16,,db,,,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,0,6,route_min_directed_valient,512,0,True,1.43014301430143,1.9801980198019802,0:01.11,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SharedLoader,True,checkerboard,,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,21.332454642,True,True,True,0,True,False,dor,,,0.0,bfs,False,1,False,14,1,True,True,True,1,0,,,1000000000.0,,True,3,False,False,1.26733,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:20.42,5,False,1,1,0,101,2,False,True,True,16,False,,True,,200,100,,20,True,0.04kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,,0,False,1,16,,db,,,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,0,6,route_min_directed_valient,512,0,True,1.43014301430143,1.9801980198019802,0:02.28,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SharedLoader2,True,checkerboard,,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,57.273638932,True,True,True,0,True,False,dor,,,0.0,bfs,False,1,False,14,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,1.26733,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:22.66,5,False,1,,0,1088,0,False,True,True,3,False,,True,,200,100,,20,True,0.59kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,1,0,False,,3,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,3,6,route_min_directed_valient,512,0,True,63.09232026143792,94.11764705882354,0:01.84,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SimpleDotProduct_0,True,checkerboard,1,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,15.918172485,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,1,1,True,True,True,1,0,,,1000000000.0,,True,3,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:17.10,5,False,1,,0,576,0,False,True,True,5,False,,True,,200,100,,20,True,0.77kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,,5,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,5,6,route_min_directed_valient,512,0,True,71.31944444444444,88.88888888888889,0:00.75,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SimpleDotProduct_1,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,25.8423641,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,2,1,True,True,True,1,0,,,1000000000.0,,True,5,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:43.88,5,False,1,1,0,490,0,False,True,,5,False,,True,,200,100,,20,True,0.3kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,1,0,False,1,5,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,0,6,route_min_directed_valient,512,0,True,15.510204081632653,52.244897959183675,0:01.65,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SimpleLock_0,True,checkerboard,1,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,18.21130767,True,True,True,0,True,False,dor,,,0.130612,bfs,False,1,False,6,1,True,True,True,1,0,,,1000000000.0,,True,5,False,False,0.130612,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:21.07,5,False,1,1,0,262,4,False,True,,5,False,,True,,200,100,,20,True,0.38kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,1,0,False,1,5,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,0,6,route_min_directed_valient,512,0,True,7.868467410452145,21.374045801526716,0:00.69,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,SimpleLock_1,True,checkerboard,1,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,15.951544306,True,True,True,0,True,False,dor,,,0.244275,bfs,False,1,False,2,1,True,True,True,1,0,,,1000000000.0,,True,5,False,False,0.244275,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:10.53,5,False,1,,0,19,0,False,True,True,2,False,,True,,200,100,,20,True,0.02kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,,0,False,,2,,db,,,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,0,6,route_min_directed_valient,512,0,True,28.94736842105263,52.63157894736842,0:00.83,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamFake,True,checkerboard,,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,,hybrid,25.671851941,True,True,True,0,True,False,dor,,,0.0,bfs,False,0,False,2,1,True,True,True,1,0,,,1000000000.0,,True,2,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:09.26,5,False,1,2,0,25,0,False,True,True,1,False,,True,,200,100,,20,True,0.03kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,,0,False,2,1,,db,,,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,0,6,route_min_directed_valient,512,0,True,37.6,100.0,0:00.72,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInOutStop,True,checkerboard,,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,8.15882771,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,1,1,True,True,True,1,0,,,1000000000.0,,True,1,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:44.10,5,False,1,2,0,181,1,False,True,True,4,False,,True,,200,100,,20,True,0.18kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,2,4,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,4,6,route_min_directed_valient,512,0,True,42.66421117249847,100.0,0:01.02,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfDotProduct_0,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,39.513527562,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,2,1,True,True,True,1,0,,,1000000000.0,,True,4,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:01.33,5,False,1,2,0,179,4,False,True,True,10,False,,True,,200,100,,20,True,0.1kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,2,10,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,7,6,route_min_directed_valient,512,0,True,34.15439309294057,100.0,0:01.82,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfDotProduct_1,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,34.768659352,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,2,1,True,True,True,1,0,,,1000000000.0,,True,6,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:23.09,5,False,1,2,0,185,1,False,True,True,5,False,,True,,200,100,,20,True,0.29kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,3,0,False,2,5,,db,,3,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,5,6,route_min_directed_valient,512,0,True,53.24324324324324,100.0,0:00.63,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfDotProduct_2,True,checkerboard,3,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,26.034106543,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,3,1,True,True,True,1,0,,,1000000000.0,,True,4,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:08.19,5,False,1,2,0,181,4,False,True,True,10,False,,True,,200,100,,20,True,0.03kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,3,0,False,2,10,,db,,3,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,7,6,route_min_directed_valient,512,0,True,39.9171270718232,100.0,0:05.98,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfDotProduct_3,True,checkerboard,3,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,34.487968628,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,3,1,True,True,True,1,0,,,1000000000.0,,True,6,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:35.93,5,False,1,2,0,189,6,False,True,True,12,False,,True,,200,100,,20,True,0.28kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,3,0,False,2,12,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,7,6,route_min_directed_valient,512,0,True,25.906329610033314,100.0,0:00.68,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfDotProduct_4,True,checkerboard,3,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,32.022820347,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,3,1,True,True,True,1,0,,,1000000000.0,,True,10,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:32.81,5,False,1,2,0,2061,1,False,True,True,2,False,,True,,200,100,,20,True,2.15kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,3,0,False,2,2,,db,,3,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,2,6,route_min_directed_valient,512,0,True,5.861838913148957,21.785540999514797,0:00.96,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,StreamInfDotProduct_5,True,checkerboard,3,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,27.424938412,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,3,1,True,True,True,1,0,,,1000000000.0,,True,3,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
