gentst_err,VPMU,VAFG,pattern,pir_sha,VPCU,VPMU-alloc,VPCU-split,runhybrid_err,freq,runhybrid_wbw,runhybrid_rbw,algo,OPS-Fix,col,runp2p_dram_power,PCU,mergeTime_ms,spatial_sha,maketst_time,pirArgs,runhybrid_complete,OPS-All,slink,VBB-alloc,OPS-Flt,DAG_Total,VPMU-split,VAFG-split,maketst_err,PMU_Total,runproute_time,OPS-Prog FU,runp2p_wbw,OPS-FU,VPCU-alloc,DAG,runp2p_err,maxActive,runp2p_success,runhybrid_deadlock,runp2p_cycle,MC,PCU_Total,app,runhybrid_dram_power,prtime,genpir_err,runproute_err,genpir,runp2p_pass,succeeded,OPS-Other,project,VAFG-alloc,MC_Total,runhybrid_time,VBB-split,runp2p_deadlock,VMC,vcLimit,avgActive,runhybrid_pass,runp2p_time,runhybrid_success,VMC-split,row,gentst_time,VDAG-split,vlink,runhybrid_cycle,simfreq,runp2p_complete,runp2p_rbw,notFit,VDAG-alloc,backend,PMU,VDAG,time,VMC-alloc
,2,1,,170c1505,7,2,13,,1000000000.0,,,,,20,,1,3761.931279,7f5b887d,0:49.54,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,0.0,,6,1,,100.0,True,False,186,2,200,StreamSumFields_1,,,,,True,True,True,,pirTest,1,40,,,False,2,,32.28046594982079,,0:00.45,False,2,20,31.515326524,0,,,0.41kHz,True,0.0,,0,Tst,7,0,2020-01-09 18:14:56 -0800,2
,7,1,,170c1505,8,7,21,,1000000000.0,,,,,20,,4,27567.297902,7f5b887d,2:05.88,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,7,1,,200,,,0.0,,10,1,,65.31728665207878,True,False,914,2,200,StreamTrainLogReg_0,,,,,True,True,True,,pirTest,1,40,,,False,2,,11.393704763507827,,0:00.76,False,2,20,98.100204191,0,,,1.2kHz,True,0.0,,0,Tst,10,0,2020-01-09 18:14:56 -0800,2
,6,1,,170c1505,12,7,28,,1000000000.0,,,,,20,,7,30162.950448,7f5b887d,1:25.30,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,7,1,,200,,,0.0,,12,1,,64.38775510204081,True,False,980,2,200,StreamTrainLogReg_1,,,,,True,True,True,,pirTest,1,40,,,False,2,,9.479443951493641,,0:00.59,False,2,20,84.119480577,0,,,1.66kHz,True,0.0,,0,Tst,10,0,2020-01-09 18:14:56 -0800,2
,7,1,,170c1505,11,7,28,,1000000000.0,,,,,20,,4,94682.422947,7f5b887d,1:52.68,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,7,1,,200,,,0.0,,12,1,,72.54098360655738,True,False,976,2,200,StreamTrainLogReg_2,,,,,True,True,True,,pirTest,1,40,,,False,2,,9.582145402708482,,0:00.72,False,2,20,173.543270928,0,,,1.36kHz,True,0.0,,0,Tst,13,0,2020-01-09 18:14:56 -0800,2
,6,1,,170c1505,15,7,35,,1000000000.0,,,,,20,,11,210323.193213,7f5b887d,1:45.15,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,7,1,,200,,,0.0,,14,2,,72.59713701431492,True,False,978,2,200,StreamTrainLogReg_3,,,,,True,True,True,,pirTest,1,40,,,False,2,,8.49090960024652,,0:00.72,False,2,20,292.350559347,0,,,1.36kHz,True,0.0,,0,Tst,8,0,2020-01-09 18:14:56 -0800,2
,7,1,,170c1505,19,7,48,,1000000000.0,,,,,20,,9,779992.347048,7f5b887d,2:55.70,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,8,1,,200,,,0.0,,18,1,,72.52298263534219,True,False,979,2,200,StreamTrainLogReg_4,,,,,True,True,True,,pirTest,1,40,,,False,2,,7.421766180703872,,0:01.34,False,2,20,912.905402176,0,,,0.73kHz,True,0.0,,0,Tst,16,0,2020-01-09 18:14:56 -0800,2
,6,1,,170c1505,20,7,47,,1000000000.0,,,,,20,,12,216584.750375,7f5b887d,2:08.39,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,7,1,,200,,,0.0,,18,1,,89.21668362156663,True,False,983,2,200,StreamTrainLogReg_5,,,,,True,True,True,,pirTest,1,40,,,False,2,,7.670881170372523,,0:00.80,False,2,20,312.565128198,0,,,1.23kHz,True,0.0,,0,Tst,13,0,2020-01-09 18:14:56 -0800,2
,7,1,,170c1505,8,7,21,,1000000000.0,,,,,20,,7,40686.077659,7f5b887d,1:41.22,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,7,1,,200,,,0.0,,10,0,,81.75824175824175,True,False,910,2,200,StreamTrainLogReg_6,,,,,True,True,True,,pirTest,1,40,,,False,2,,9.699070160608622,,0:00.49,False,2,20,99.87066247,0,,,1.86kHz,True,0.0,,0,Tst,8,0,2020-01-09 18:14:56 -0800,2
,40,1,,170c1505,42,40,73,,1000000000.0,,,,,20,,26,488995.571206,7f5b887d,5:40.73,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,40,1,,200,,,0.0,,23,9,,100.0,True,False,6056,2,200,StreamTrainMLP_0,,,,,True,True,True,,pirTest,1,40,,,False,2,,3.1938636421004807,,0:04.43,False,2,20,799.602757791,0,,,1.37kHz,True,0.0,,0,Tst,47,0,2020-01-09 18:14:56 -0800,2
,40,1,,170c1505,43,40,73,,1000000000.0,,,,,20,,21,111932.734732,7f5b887d,4:32.39,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,40,1,,200,,,0.0,,23,8,,46.075025286951934,True,False,45478,2,200,StreamTrainMLP_1,,,,,True,True,True,,pirTest,1,40,,,False,2,,2.9610173379835367,,0:22.08,False,2,20,353.691478718,0,,,2.06kHz,True,0.0,,0,Tst,54,0,2020-01-09 18:14:56 -0800,2
,3,1,,170c1505,6,3,12,,1000000000.0,,,,,20,,3,7282.147174,7f5b887d,1:15.37,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.0,,8,0,"Assertion fail:
",9.163636363636364,False,False,1375,2,200,StreamTrainTest_0,,,,,True,True,False,,pirTest,1,40,,,True,2,,3.524848484848485,,0:00.66,False,2,20,41.78571556,0,,,2.08kHz,False,0.0,,0,Tst,6,0,2020-01-09 18:14:56 -0800,2
,,1,,170c1505,1,,2,,1000000000.0,,,,,20,,1,887.935247,7f5b887d,0:38.95,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,,1,,200,,,0.0,,2,0,,80.0,True,False,80,0,200,SumSquare_0,,,,,True,True,True,,pirTest,1,40,,,False,,,30.625,,0:00.59,False,,20,12.728747628,0,,,0.14kHz,True,0.0,,0,Tst,0,0,2020-01-09 18:14:56 -0800,
,,1,,170c1505,1,,2,,1000000000.0,,,,,20,,0,929.32206,7f5b887d,0:41.29,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,,1,,200,,,0.0,,2,0,,98.46153846153847,True,False,1040,0,200,SumSquare_1,,,,,True,True,True,,pirTest,1,40,,,False,,,25.432692307692307,,0:00.60,False,,20,14.628256395,0,,,1.73kHz,True,0.0,,0,Tst,1,0,2020-01-09 18:14:56 -0800,
,,1,,170c1505,1,,2,,1000000000.0,,,,,20,,1,850.752436,7f5b887d,0:34.48,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,,1,,200,,,0.0,,2,0,,95.65217391304348,True,False,368,0,200,SumSquare_2,,,,,True,True,True,,pirTest,1,40,,,False,,,26.222826086956523,,0:00.59,False,,20,13.871273472,0,,,0.62kHz,True,0.0,,0,Tst,0,0,2020-01-09 18:14:56 -0800,
,,1,,170c1505,2,,3,,1000000000.0,,,,,20,,0,1135.487282,7f5b887d,0:41.58,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,,1,,200,,,0.0,,3,1,,96.60377358490567,True,False,530,0,200,SumSquare_3,,,,,True,True,True,,pirTest,1,40,,,False,,,39.320754716981135,,0:00.64,False,,20,15.752748309,0,,,0.83kHz,True,0.0,,0,Tst,1,0,2020-01-09 18:14:56 -0800,
,,1,,170c1505,2,,3,,1000000000.0,,,,,20,,0,874.149273,7f5b887d,0:30.60,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,,1,,200,,,0.0,,3,0,,90.72164948453609,True,False,194,0,200,SumSquare_5,,,,,True,True,True,,pirTest,1,40,,,False,,,38.144329896907216,,0:00.45,False,,20,12.607020247,0,,,0.43kHz,True,0.0,,0,Tst,2,0,2020-01-09 18:14:56 -0800,
,4,1,,170c1505,6,4,8,,1000000000.0,,,,,20,,3,2629.702926,7f5b887d,1:07.70,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,4,1,,200,,,0.0,,6,3,,26.337448559670783,True,False,243,4,200,TPCHQ6_0,,,,,True,True,True,,pirTest,1,40,,,False,4,,21.907528443476153,,0:00.53,False,4,20,31.218389358,0,,,0.46kHz,True,67.4239,,0,Tst,4,0,2020-01-09 18:14:56 -0800,4
,3,1,,170c1505,5,4,8,,1000000000.0,,,,,20,,2,3105.173957,7f5b887d,1:10.29,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,4,1,,200,,,0.0,,6,2,,87.52136752136752,True,False,1170,4,200,TPCHQ6_1,,,,,True,True,True,,pirTest,1,40,,,False,4,,64.22748191978961,,0:00.69,False,4,20,33.346539447,0,,,1.7kHz,True,14.0034,,0,Tst,4,0,2020-01-09 18:14:56 -0800,4
,8,1,,170c1505,15,8,15,,1000000000.0,,,,,20,,6,4661.218936,7f5b887d,1:43.68,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,8,1,,200,,,0.0,,11,9,,11.149825783972126,True,False,287,8,200,TPCHQ6_2,,,,,True,True,True,,pirTest,1,40,,,False,8,,9.659608683998929,,0:00.65,False,8,20,47.831862932,0,,,0.44kHz,True,57.0871,,0,Tst,8,0,2020-01-09 18:14:56 -0800,8
,6,1,,170c1505,11,8,15,,1000000000.0,,,,,20,,3,6021.361056,7f5b887d,1:25.22,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,8,1,,200,,,0.0,,11,2,,77.69347496206373,True,False,659,8,200,TPCHQ6_3,,,,,True,True,True,,pirTest,1,40,,,False,8,,60.48124864513331,,0:00.70,False,8,20,53.447355396,0,,,0.94kHz,True,24.8619,,0,Tst,12,0,2020-01-09 18:14:56 -0800,8
,16,1,,170c1505,29,16,29,,1000000000.0,,,,,20,,12,14661.734429,7f5b887d,3:25.05,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,16,1,,200,,,0.0,,21,17,,5.594405594405594,True,False,286,16,200,TPCHQ6_4,,,,,True,True,True,,pirTest,1,40,,,False,16,,4.950167942293927,,0:00.70,False,16,20,102.835748938,0,,,0.41kHz,True,57.2867,,0,Tst,16,0,2020-01-09 18:14:56 -0800,16
,12,1,,170c1505,18,12,38,,1000000000.0,,,,,20,,14,105127.035225,7f5b887d,2:35.55,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,12,1,,200,,,0.0,,24,2,,8.391608391608392,True,False,286,12,200,TPCHQ6_5,,,,,True,True,True,,pirTest,1,40,,,False,12,,7.45024206562668,,0:00.51,False,12,20,185.682353153,0,,,0.56kHz,True,57.2867,,0,Tst,14,0,2020-01-09 18:14:56 -0800,12
,6,1,,170c1505,16,6,40,,1000000000.0,,,,,20,,0,1686133.742358,7f5b887d,2:59.34,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,6,1,,200,,,0.061266,,30,0,,87.30405647959795,True,False,8357,8,200,TiledPageRank_0,,,,,True,True,True,,pirTest,1,40,,,False,8,,17.7647481153524,,0:02.41,False,8,20,1788.102077203,0,,,3.47kHz,True,13.7236,,0,Tst,22,0,2020-01-09 18:14:56 -0800,8
,6,1,,170c1505,23,6,44,,1000000000.0,,,,,20,,7,235814.914954,7f5b887d,2:56.96,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,6,1,,200,,,0.0677607,,30,4,,96.55902593965061,True,False,7556,8,200,TiledPageRank_1,,,,,True,True,True,,pirTest,1,40,,,False,8,,15.846303158637726,,0:02.10,False,8,20,322.572701987,0,,,3.6kHz,True,12.7644,,0,Tst,18,0,2020-01-09 18:14:56 -0800,8
,9,1,,170c1505,44,9,78,,1000000000.0,,,,,20,,18,6828172.133617,7f5b887d,5:10.35,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,9,1,,200,,,0.124909,,48,7,,89.38765552573798,True,False,4099,11,200,TiledPageRank_2,,,,,True,True,True,,pirTest,1,40,,,False,11,,16.838089224467538,,0:02.26,False,11,20,6974.654593154,0,,,1.81kHz,True,20.8909,,0,Tst,28,0,2020-01-09 18:14:56 -0800,11
,,,,170c1505,,36,330,,1000000000.0,,,,,20,,,,7f5b887d,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,,36,1,,,,,,,190,,,,False,False,,,,TiledPageRank_3,,,,,True,,False,,pirTest,1,,,,False,,,,,,False,38,20,,0,,,,False,,,0,Tst,,,2020-01-09 18:14:56 -0800,38
,6,1,,170c1505,19,6,40,,1000000000.0,,,,,20,,6,425677.011619,7f5b887d,2:27.06,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,6,1,,200,,,0.0598061,,30,4,,85.22368882139936,True,False,17122,8,200,TiledPageRank_4,,,,,True,True,True,,pirTest,1,40,,,False,8,,17.335841941028253,,0:03.41,False,8,20,512.832002933,0,,,5.02kHz,True,13.5872,,0,Tst,15,0,2020-01-09 18:14:56 -0800,8
,1,1,,170c1505,2,1,5,,1000000000.0,,,,,20,,2,1335.779823,7f5b887d,0:44.00,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,1,1,,200,,,0.0,,4,0,,19.27710843373494,True,False,83,1,200,UnalignLoad_0,,,,,True,True,True,,pirTest,1,40,,,False,1,,13.855421686746988,,0:00.58,False,1,20,18.505772117,0,,,0.14kHz,True,3.08434,,0,Tst,1,0,2020-01-09 18:14:56 -0800,1
,3,1,,170c1505,8,3,15,,1000000000.0,,,,,20,,2,2624.442031,7f5b887d,0:59.10,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.0,,10,1,,10.126582278481013,True,False,79,3,200,UnalignLoad_1,,,,,True,True,True,,pirTest,1,40,,,False,3,,8.523206751054852,,0:00.59,False,3,20,39.517296294,0,,,0.13kHz,True,3.24051,,0,Tst,8,0,2020-01-09 18:14:56 -0800,3
,7,1,,170c1505,6,7,16,,1000000000.0,,,,,20,,3,6076.817698,7f5b887d,1:30.54,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,7,1,,200,,,61.1343,,16,1,,47.76119402985075,True,False,268,3,200,UnalignParTest_0,,,,,True,True,True,,pirTest,1,40,,,False,3,,34.55902306648576,,0:00.45,False,3,20,48.221368665,0,,,0.6kHz,True,0.0,,0,Tst,9,0,2020-01-09 18:14:56 -0800,3
,5,1,,170c1505,4,5,11,,1000000000.0,,,,,20,,2,2638.490191,7f5b887d,1:03.77,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,55.539,,11,1,,43.389830508474574,True,False,295,2,200,UnalignParTest_1,,,,,True,True,True,,pirTest,1,40,,,False,2,,29.970089730807572,,0:00.56,False,2,20,30.630614716,0,,,0.53kHz,True,0.0,,0,Tst,6,0,2020-01-09 18:14:56 -0800,2
,3,1,,170c1505,4,3,7,,1000000000.0,,,,,20,,3,2147.316774,7f5b887d,0:56.27,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,14.9217,,6,1,,93.26047358834244,True,False,1098,1,200,UnalignParTest_2,,,,,True,True,True,,pirTest,1,40,,,False,1,,27.81089584368273,,0:00.63,False,1,20,28.319732333,0,,,1.74kHz,True,0.0,,0,Tst,3,0,2020-01-09 18:14:56 -0800,1
,7,1,,170c1505,10,7,19,,1000000000.0,,,,,20,,6,7420.429952,7f5b887d,1:46.74,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,7,1,,200,,,27.7695,,16,1,,86.77966101694915,True,False,590,3,200,UnalignParTest_3,,,,,True,True,True,,pirTest,1,40,,,False,3,,29.751815980629537,,0:00.49,False,3,20,58.6965301,0,,,1.2kHz,True,0.0,,0,Tst,10,0,2020-01-09 18:14:56 -0800,3
,3,1,,170c1505,7,3,13,,1000000000.0,,,,,20,,4,3003.544634,7f5b887d,1:13.87,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.0,,7,1,,14.814814814814815,True,False,54,0,200,UnalignReduce_0,,,,,True,True,True,,pirTest,1,40,,,False,,,13.095238095238095,,0:00.66,False,,20,40.126178671,0,,,0.08kHz,True,0.0,,0,Tst,5,0,2020-01-09 18:14:56 -0800,
,,1,,170c1505,3,,8,,1000000000.0,,,,,20,,1,1377.090779,7f5b887d,0:34.50,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,,1,,200,,,0.0,,7,1,,6.0606060606060606,True,False,33,0,200,UnalignReduce_1,,,,,True,True,True,,pirTest,1,40,,,False,,,5.454545454545454,,0:00.45,False,,20,19.319995423,0,,,0.07kHz,True,0.0,,0,Tst,1,0,2020-01-09 18:14:56 -0800,
,1,1,,170c1505,3,1,5,,1000000000.0,,,,,20,,3,1427.252628,7f5b887d,0:42.16,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,1,1,,200,,,3.76471,,4,0,,23.529411764705884,True,False,68,1,200,UnalignStore_0,,,,,True,True,True,,pirTest,1,40,,,False,1,,16.91176470588235,,0:00.43,False,1,20,19.038335984,0,,,0.16kHz,True,0.0,,0,Tst,1,0,2020-01-09 18:14:56 -0800,1
,3,1,,170c1505,7,3,17,,1000000000.0,,,,,20,,6,4449.319487,7f5b887d,0:53.79,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,4.41379,,12,0,,13.793103448275861,True,False,58,3,200,UnalignStore_1,,,,,True,True,True,,pirTest,1,40,,,False,3,,11.099137931034482,,0:00.49,False,3,20,32.000639845,0,,,0.12kHz,True,0.0,,0,Tst,4,0,2020-01-09 18:14:56 -0800,3
,1,1,,170c1505,4,1,9,,1000000000.0,,,,,20,,0,60007.757406,7f5b887d,0:41.01,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,1,1,,200,,,0.598131,,8,2,,14.953271028037383,True,False,107,1,200,VarDeq_0,,,,,True,True,True,,pirTest,1,40,,,False,1,,9.719626168224298,,0:00.45,False,1,20,76.376313336,0,,,0.24kHz,True,0.598131,,0,Tst,3,0,2020-01-09 18:14:56 -0800,1
