net,MC_Total,pmu-stage,genpir_err,runp2p_complete,VDAG,VAFG,runp2p_pass,codegen,topo,VMC-split,module,MC,scheduled,word,dedicated-dag,dag-stage,igraph,proute-opts,proute-q,retime-glob,runp2p_wbw,mdone,retime-buffer-only,runp2p_rbw,start-id,pir_sha,genpir,VPMU,vec,debug,DAG_Total,mapping,rtelm,VMC-alloc,VPCU,PCU_Total,algo,reserve-pmu,OPS-Flt,OPS-FU,runp2p_dram_power,OPS-Fix,VBB,notFit,lrange,OPS-Other,rtanal,runp2p_cycle,bcread,dupra,gentst_err,runproute_time,runp2p_err,VBB-split,stat,argin,VPMU-split,reserve-dag,tokenout,run-proute,rtelm-unsafe,succeeded,VPCU-alloc,run-tst,vlink,runhybrid_wbw,vc,PMU_Total,VAFG-split,PMU,share-adctx,vdot,run-psim,VPMU-alloc,fast,merge-algo,reserve-pcu,runhybrid_complete,dot,split-forward,flit-width,runhybrid_deadlock,fifo-depth,runp2p_time,runproute_err,vfifo,psim-q,sr,runhybrid_success,pcu-stage,argout,proute-algo,VDAG-alloc,row,pirArgs,spatial_sha,avgActive,prtime,maxActive,merge,vcLimit,waveform,simulate,mergeTime_ms,verbose,split,simfreq,runhybrid_rbw,mem-tech,rundot,maketst_err,project,maketst_time,pattern,dag,VAFG-alloc,pracc,time-out,runhybrid_cycle,runhybrid_dram_power,col,debug-print,runhybrid_pass,memelm,VBB-alloc,PCU,runp2p_success,proute-seed,OPS-Prog FU,freq,nn,gentst_time,VMC,time,routing-cost,DAG,retime-local,retime-exout,clock,load,arch,routing-algo,VPCU-split,link-prop,slink,split-thread,trace,OPS-All,open,save,constprop,ag-dce,split-algo,runp2p_deadlock,pmu-sram-size,app,backend,runhybrid_err,merge-forward,VDAG-split,tungsten,name,runhybrid_time,psim
hybrid,40,6,,True,0,1,,True,mesh,10,False,10,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,53.1701,True,False,53.1701,0,74dcf9be,True,,16,True,40,True,True,10,66,200,route_min_directed_valient,0,,,,,,,True,,True,34512,True,False,,,,,True,6,,0,5,False,False,True,61,False,2,,4,200,1,8,False,True,False,,True,bfs,0,False,True,False,512,False,16,3:46.49,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,9.333172566437854,,47.47334260547056,False,4,True,False,,False,True,0.15kHz,,DDR4,True,,pirTest,3:15.96,checkerboard,True,1,True,100,,,20,True,,False,,42,True,0,,1000000000.0,False,126.746195277,10,2020-03-31 22:48:23 -0700,H-hop,16,False,False,1000000000,False,MyDesign,dor,66,db,4,1,False,,False,True,True,True,dfs,False,65536,DRAMMergeSort_5,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,,True,mesh,9,False,9,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,56.3499,True,False,56.3499,0,74dcf9be,True,,16,True,40,True,True,9,55,200,route_min_directed_valient,0,,,,,,,True,,True,60477,True,False,,,,,True,6,,0,5,False,False,True,55,False,2,,4,200,1,6,False,True,False,,True,bfs,0,False,True,False,512,False,16,2:59.74,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,11.941270602414509,,36.87352216545133,False,4,True,False,,False,True,0.34kHz,,DDR4,True,,pirTest,1:53.47,checkerboard,True,1,True,100,,,20,True,,False,,33,True,0,,1000000000.0,False,75.746043805,9,2020-03-31 22:48:23 -0700,H-hop,16,False,False,1000000000,False,MyDesign,dor,55,db,4,1,False,,False,True,True,True,dfs,False,65536,DRAMMergeSort_6,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,,True,mesh,25,False,25,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,57.4895,True,False,57.4895,0,74dcf9be,True,,16,True,40,True,True,25,162,200,route_min_directed_valient,0,,,,,,,True,,True,31919,True,False,,,,,True,6,,0,5,False,False,True,151,False,2,,4,200,1,20,False,True,False,,True,bfs,0,False,True,False,512,False,16,7:15.10,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,5.725293323221048,,29.599924809674487,False,4,True,False,,False,True,0.07kHz,,DDR4,True,,pirTest,6:18.86,checkerboard,True,1,True,100,,,20,True,,False,,105,True,0,,1000000000.0,False,455.802306855,25,2020-03-31 22:48:23 -0700,H-hop,37,False,False,1000000000,False,MyDesign,dor,162,db,4,1,False,,False,True,True,True,dfs,False,65536,DRAMMergeSort_7,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,52.1783,0,74dcf9be,True,2,16,True,40,True,True,2,4,200,route_min_directed_valient,0,,,,,,,True,,True,157,True,False,,,,,True,6,2,0,5,False,False,True,4,False,2,,4,200,1,2,False,True,False,2,True,bfs,0,False,True,False,512,False,16,0:01.34,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,32.90870488322717,,40.76433121019108,False,4,True,False,,False,True,0.12kHz,,DDR4,True,,pirTest,0:12.74,checkerboard,True,1,True,100,,,20,True,,False,,1,True,0,,1000000000.0,False,13.594820218,2,2020-03-31 22:48:23 -0700,H-hop,3,False,False,1000000000,False,MyDesign,dor,4,db,4,1,False,,False,True,True,True,dfs,False,65536,DotProduct_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,7.36029,0,74dcf9be,True,2,16,True,40,True,True,2,4,200,route_min_directed_valient,0,,,,,,,True,,True,1113,True,False,,,,,True,6,2,0,5,False,False,True,4,False,2,,4,200,1,2,False,True,False,2,True,bfs,0,False,True,False,512,False,16,0:02.96,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,59.77409831857272,,92.00359389038634,False,4,True,False,,False,True,0.38kHz,,DDR4,True,,pirTest,0:30.44,checkerboard,True,1,True,100,,,20,True,,False,,4,True,0,,1000000000.0,False,28.103856138,2,2020-03-31 22:48:23 -0700,H-hop,0,False,False,1000000000,False,MyDesign,dor,4,db,4,1,False,,False,True,True,True,dfs,False,65536,DotProduct_1,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,4,False,4,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,13.6306,0,74dcf9be,True,4,16,True,40,True,True,4,7,200,route_min_directed_valient,0,,,,,,,True,,True,601,True,False,,,,,True,6,4,0,5,False,False,True,7,False,2,,4,200,1,4,False,True,False,4,True,bfs,0,False,True,False,512,False,16,0:02.81,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,61.88352745424293,,85.19134775374376,False,4,True,False,,False,True,0.21kHz,,DDR4,True,,pirTest,0:31.61,checkerboard,True,1,True,100,,,20,True,,False,,7,True,0,,1000000000.0,False,43.140360422,4,2020-03-31 22:48:23 -0700,H-hop,0,False,False,1000000000,False,MyDesign,dor,7,db,4,1,False,,False,True,True,True,dfs,False,65536,DotProduct_2,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,4,False,4,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,64.5039,0,74dcf9be,True,4,16,True,40,True,True,4,7,200,route_min_directed_valient,0,,,,,,,True,,True,127,True,False,,,,,True,6,4,0,5,False,False,True,7,False,2,,4,200,1,4,False,True,False,4,True,bfs,0,False,True,False,512,False,16,0:03.98,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,21.80863755666905,,25.19685039370079,False,4,True,False,,False,True,0.03kHz,,DDR4,True,,pirTest,0:43.81,checkerboard,True,1,True,100,,,20,True,,False,,2,True,0,,1000000000.0,False,35.284167187,4,2020-03-31 22:48:23 -0700,H-hop,5,False,False,1000000000,False,MyDesign,dor,7,db,4,1,False,,False,True,True,True,dfs,False,65536,DotProduct_3,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,16,False,16,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,65.0159,0,74dcf9be,True,16,16,True,40,True,True,16,26,200,route_min_directed_valient,0,,,,,,,True,,True,126,True,False,,,,,True,6,16,0,5,False,False,True,25,False,2,,4,200,1,16,False,True,False,16,True,bfs,0,False,True,False,512,False,16,0:03.77,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,5.798771121351766,,6.349206349206349,False,4,True,False,,False,True,0.03kHz,,DDR4,True,,pirTest,2:36.01,checkerboard,True,1,True,100,,,20,True,,False,,9,True,0,,1000000000.0,False,119.249500353,16,2020-03-31 22:48:23 -0700,H-hop,17,False,False,1000000000,False,MyDesign,dor,26,db,4,1,False,,False,True,True,True,dfs,False,65536,DotProduct_4,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,6,False,6,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,52.1783,0,74dcf9be,True,6,16,True,40,True,True,6,14,200,route_min_directed_valient,0,,,,,,,True,,True,157,True,False,,,,,True,6,6,0,5,False,False,True,12,False,2,,4,200,1,6,False,True,False,6,True,bfs,0,False,True,False,512,False,16,0:03.42,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,12.496815286624203,,14.012738853503185,False,4,True,False,,False,True,0.05kHz,,DDR4,True,,pirTest,0:49.82,checkerboard,True,1,True,100,,,20,True,,False,,7,True,0,,1000000000.0,False,37.781209747,6,2020-03-31 22:48:23 -0700,H-hop,7,False,False,1000000000,False,MyDesign,dor,14,db,4,1,False,,False,True,True,True,dfs,False,65536,DotProduct_5,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,28.1512,0,74dcf9be,True,2,16,True,40,True,True,2,8,200,route_min_directed_valient,0,,,,,,,True,,True,291,True,False,,,,,True,6,2,0,5,False,False,True,6,False,2,,4,200,1,2,False,True,False,2,True,bfs,0,False,True,False,512,False,16,0:02.23,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,59.41580756013746,,76.97594501718213,False,4,True,False,,False,True,0.13kHz,,DDR4,True,,pirTest,0:27.74,checkerboard,True,1,True,100,,,20,True,,False,,5,True,0,,1000000000.0,False,37.744550331,2,2020-03-31 22:48:23 -0700,H-hop,3,False,False,1000000000,False,MyDesign,dor,8,db,4,1,False,,False,True,True,True,dfs,False,65536,DotProduct_6,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,6,False,6,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,48.7619,0,74dcf9be,True,6,16,True,40,True,True,6,24,200,route_min_directed_valient,0,,,,,,,True,,True,168,True,False,,,,,True,6,6,0,5,False,False,True,16,False,2,,4,200,1,6,False,True,False,6,True,bfs,0,False,True,False,512,False,16,0:03.66,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,39.0652557319224,,45.833333333333336,False,4,True,False,,False,True,0.05kHz,,DDR4,True,,pirTest,0:48.57,checkerboard,True,1,True,100,,,20,True,,False,,17,True,0,,1000000000.0,False,42.84128039,6,2020-03-31 22:48:23 -0700,H-hop,7,False,False,1000000000,False,MyDesign,dor,24,db,4,1,False,,False,True,True,True,dfs,False,65536,DotProduct_7,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,,True,mesh,1,False,1,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,1.37634,True,False,0.0,0,74dcf9be,True,1,16,True,40,True,True,1,12,200,route_min_directed_valient,0,,,,,,,True,,True,93,True,False,,,,,True,6,1,0,5,False,False,True,5,False,2,,4,200,1,1,False,True,False,1,True,bfs,0,False,True,False,512,False,16,0:01.91,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,11.385199240986717,,34.40860215053763,False,4,True,False,,False,True,0.05kHz,,DDR4,True,,pirTest,0:25.82,checkerboard,True,1,True,100,,,20,True,,False,,7,True,0,,1000000000.0,False,30.03342078,1,2020-03-31 22:48:23 -0700,H-hop,5,False,False,1000000000,False,MyDesign,dor,12,db,4,1,False,,False,True,True,True,dfs,False,65536,FIFOTest_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,,True,mesh,1,False,1,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,1.54217,True,False,0.0,0,74dcf9be,True,2,16,True,40,True,True,1,10,200,route_min_directed_valient,0,,,,,,,True,,True,83,True,False,,,,,True,6,2,0,5,False,False,True,5,False,2,,4,200,1,2,False,True,False,1,True,bfs,0,False,True,False,512,False,16,0:02.66,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,14.190093708165998,,38.55421686746988,False,4,True,False,,False,True,0.03kHz,,DDR4,True,,pirTest,0:28.76,checkerboard,True,1,True,100,,,20,True,,False,,6,True,0,,1000000000.0,False,32.733637439,1,2020-03-31 22:48:23 -0700,H-hop,4,False,False,1000000000,False,MyDesign,dor,10,db,4,1,False,,False,True,True,True,dfs,False,65536,FIFOTest_1,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,,True,mesh,1,False,1,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,1.37634,True,False,0.0,0,74dcf9be,True,2,16,True,40,True,True,1,15,200,route_min_directed_valient,0,,,,,,,True,,True,93,True,False,,,,,True,6,2,0,5,False,False,True,7,False,2,,4,200,1,2,False,True,False,1,True,bfs,0,False,True,False,512,False,16,0:02.75,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,12.903225806451612,,34.40860215053763,False,4,True,False,,False,True,0.03kHz,,DDR4,True,,pirTest,0:32.59,checkerboard,True,1,True,100,,,20,True,,False,,10,True,0,,1000000000.0,False,42.11111862,1,2020-03-31 22:48:23 -0700,H-hop,5,False,False,1000000000,False,MyDesign,dor,15,db,4,1,False,,False,True,True,True,dfs,False,65536,FIFOTest_2,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,,True,mesh,1,False,1,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,2.34555,True,False,0.335079,0,74dcf9be,True,2,16,True,40,True,True,1,28,200,route_min_directed_valient,0,,,,,,,True,,True,191,True,False,,,,,True,6,2,0,5,False,False,True,18,False,2,,4,200,1,2,False,True,False,1,True,bfs,0,False,True,False,512,False,16,0:02.97,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,14.921465968586388,,58.638743455497384,False,4,True,False,,False,True,0.06kHz,,DDR4,True,,pirTest,0:40.83,checkerboard,True,1,True,100,,,20,True,,False,,16,True,0,,1000000000.0,False,47.906940081,1,2020-03-31 22:48:23 -0700,H-hop,12,False,False,1000000000,False,MyDesign,dor,28,db,4,1,False,,False,True,True,True,dfs,False,65536,FIFOTest_3,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,5,False,5,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.242614,True,False,0.492809,0,74dcf9be,True,11,16,True,40,True,True,5,17,200,route_min_directed_valient,0,,,,,,,True,,True,270125,True,False,,,,,True,6,11,0,5,False,False,True,11,False,2,,4,200,1,11,False,True,False,11,True,bfs,0,False,True,False,512,False,16,4:30.75,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,28.611704614014844,,97.04544192503471,False,4,True,False,,False,True,1.0kHz,,DDR4,True,,pirTest,1:16.06,checkerboard,True,1,True,100,,,20,True,,False,,11,True,0,,1000000000.0,False,115.016611322,5,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,17,db,4,1,False,,False,True,True,True,dfs,False,65536,GDA_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,5,False,5,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.765464,True,False,1.62661,0,74dcf9be,True,11,16,True,40,True,True,5,17,200,route_min_directed_valient,0,,,,,,,True,,True,5351,True,False,,,,,True,6,11,0,5,False,False,True,11,False,2,,4,200,1,11,False,True,False,11,True,bfs,0,False,True,False,512,False,16,0:04.36,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,23.443388080779886,,76.54643991777237,False,4,True,False,,False,True,1.23kHz,,DDR4,True,,pirTest,0:54.85,checkerboard,True,1,True,100,,,20,True,,False,,11,True,0,,1000000000.0,False,91.387748957,5,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,17,db,4,1,False,,False,True,True,True,dfs,False,65536,GDA_1,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,5,False,5,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,1.43468,True,False,3.04869,0,74dcf9be,True,15,16,True,40,True,True,5,24,200,route_min_directed_valient,0,,,,,,,True,,True,2855,True,False,,,,,True,6,15,0,5,False,False,True,13,False,2,,4,200,1,15,False,True,False,14,True,bfs,0,False,True,False,512,False,16,0:08.11,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,26.14160620465349,,71.7338003502627,False,4,True,False,,False,True,0.35kHz,,DDR4,True,,pirTest,1:47.87,checkerboard,True,1,True,100,,,20,True,,False,,18,True,0,,1000000000.0,False,125.522001006,5,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,24,db,4,1,False,,False,True,True,True,dfs,False,65536,GDA_2,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,5,False,5,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.76978,True,False,1.63578,0,74dcf9be,True,12,16,True,40,True,True,5,22,200,route_min_directed_valient,0,,,,,,,True,,True,5321,True,False,,,,,True,6,12,0,5,False,False,True,12,False,2,,4,200,1,12,False,True,False,11,True,bfs,0,False,True,False,512,False,16,0:13.73,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,21.20907505583406,,76.97801165194512,False,4,True,False,,False,True,0.39kHz,,DDR4,True,,pirTest,1:55.16,checkerboard,True,1,True,100,,,20,True,,False,,16,True,0,,1000000000.0,False,92.878995931,5,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,22,db,4,1,False,,False,True,True,True,dfs,False,65536,GDA_3,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,5,False,5,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,1.44531,True,False,3.07128,0,74dcf9be,True,17,16,True,40,True,True,5,35,200,route_min_directed_valient,0,,,,,,,True,,True,2834,True,False,,,,,True,6,17,0,5,False,False,True,15,False,2,,4,200,1,17,False,True,False,14,True,bfs,0,False,True,False,512,False,16,0:09.52,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,23.04340155257586,,72.26534932956952,False,4,True,False,,False,True,0.3kHz,,DDR4,True,,pirTest,2:37.83,checkerboard,True,1,True,100,,,20,True,,False,,29,True,0,,1000000000.0,False,117.298765478,5,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,35,db,4,1,False,,False,True,True,True,dfs,False,65536,GDA_4,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,5,False,5,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.424764,True,False,0.902624,0,74dcf9be,True,11,16,True,40,True,True,5,23,200,route_min_directed_valient,0,,,,,,,True,,True,9643,True,False,,,,,True,6,11,0,5,False,False,True,12,False,2,,4,200,1,11,False,True,False,11,True,bfs,0,False,True,False,512,False,16,0:05.62,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,21.42309725492775,,84.95281551384424,False,4,True,False,,False,True,1.72kHz,,DDR4,True,,pirTest,0:44.82,checkerboard,True,1,True,100,,,20,True,,False,,17,True,0,,1000000000.0,False,108.024720726,5,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,23,db,4,1,False,,False,True,True,True,dfs,False,65536,GDA_5,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,5,False,5,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.177351,True,False,0.360243,0,74dcf9be,True,14,16,True,40,True,True,5,32,200,route_min_directed_valient,0,,,,,,,True,,True,369528,True,False,,,,,True,6,14,0,5,False,False,True,14,False,2,,4,200,1,14,False,True,False,11,True,bfs,0,False,True,False,512,False,16,13:07.29,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,18.633218804613918,,70.94022645104025,False,4,True,False,,False,True,0.47kHz,,DDR4,True,,pirTest,1:49.49,checkerboard,True,1,True,100,,,20,True,,False,,26,True,0,,1000000000.0,False,90.17443303,5,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,32,db,4,1,False,,False,True,True,True,dfs,False,65536,GDA_6,Tst,,False,0,True,AccelMain,,False
