maketst_err,project,VAFG-split,run-psim,OPS-Other,memelm,DAG_Total,PCU,row,load,VBB,OPS-Prog FU,OPS-FU,pcu-stage,run-proute,OPS-All,retime-glob,vfifo,runp2p_complete,vdot,topo,flit-width,succeeded,simfreq,VBB-alloc,argin,igraph,col,psim-q,mapping,VAFG,save,fast,VPMU-alloc,net,word,module,rundot,codegen,retime-buffer-only,tokenout,retime-local,dag,maketst_time,argout,runhybrid_wbw,vc,debug,debug-print,PCU_Total,runp2p_success,algo,dag-stage,VDAG-split,proute-algo,VMC-alloc,open,runhybrid_time,avgActive,time-out,trace,time,VDAG,lrange,VBB-split,runp2p_time,runhybrid_cycle,DAG,tungsten,runhybrid_deadlock,split-forward,runhybrid_pass,OPS-Flt,link-prop,runhybrid_err,runp2p_pass,VPMU,proute-opts,slink,VDAG-alloc,prtime,runp2p_wbw,backend,pmu-sram-size,pmu-stage,stat,runhybrid_dram_power,runhybrid_success,VMC-split,pattern,verbose,dupra,runproute_time,OPS-Fix,split-thread,MC,scheduled,runp2p_deadlock,MC_Total,VPMU-split,mem-tech,run-tst,waveform,routing-algo,clock,merge,merge-algo,reserve-pcu,mdone,app,VAFG-alloc,simulate,spatial_sha,pracc,reserve-pmu,vec,psim,genpir_err,dedicated-dag,arch,constprop,runp2p_err,runp2p_rbw,split-algo,split,proute-q,pirArgs,name,PMU_Total,VPCU-split,start-id,gentst_time,runproute_err,nn,maxActive,VPCU-alloc,VPCU,vlink,bcread,genpir,freq,ag-dce,fifo-depth,VMC,notFit,PMU,sr,dot,rtelm,runp2p_cycle,proute-seed,runp2p_dram_power,mergeTime_ms,runhybrid_complete,routing-cost,vcLimit,pir_sha,merge-forward,gentst_err,retime-exout,runhybrid_rbw
,pirTest,1,False,,False,40,44,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.28kHz,,6,False,20,1,True,1,True,True,,hybrid,32,False,True,True,False,5,False,True,5:30.13,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,12,False,,9.560107630492022,100,False,2020-03-10 22:25:22 -0700,0,True,,3:30.98,,21,True,False,False,,,db,,,,-i100 -p100 -t1 -d100,4,0,,57.3262,Tst,65536,6,True,,False,12,checkerboard,False,False,,,1,12,False,False,40,,DDR4,False,True,dor,1000000000,False,bfs,0,True,DRAMMergeSort_4,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,57.3262,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,73,0,196.776254354,,False,29.283227076219152,73,73,2,True,True,1000000000.0,True,16,12,,8,True,True,True,59447,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,42,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.28kHz,,6,False,20,1,True,1,True,True,,hybrid,32,False,True,True,False,5,False,True,6:30.18,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,10,False,,9.183101026710663,100,False,2020-03-10 22:25:22 -0700,0,True,,2:04.25,,16,True,False,False,,,db,,,,-i100 -p100 -t1 -d100,4,0,,52.3152,Tst,65536,6,True,,False,10,checkerboard,False,False,,,1,10,False,False,40,,DDR4,False,True,dor,1000000000,False,bfs,0,True,DRAMMergeSort_5,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,52.3152,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,66,0,132.558175055,,False,46.71000114038089,61,66,2,True,True,1000000000.0,True,16,10,,8,True,True,True,35076,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,33,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.49kHz,,6,False,20,1,True,1,True,True,,hybrid,32,False,True,True,False,5,False,True,4:23.64,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,9,False,,11.79075939561825,100,False,2020-03-10 22:25:22 -0700,0,True,,2:03.96,,16,True,False,False,,,db,,,,-i100 -p100 -t1 -d100,4,0,,55.6396,Tst,65536,6,True,,False,9,checkerboard,False,False,,,1,9,False,False,40,,DDR4,False,True,dor,1000000000,False,bfs,0,True,DRAMMergeSort_6,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,55.6396,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,55,0,105.790916298,,False,36.408757694003164,55,55,2,True,True,1000000000.0,True,16,9,,6,True,True,True,61249,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,105,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.26kHz,,6,False,20,1,True,1,True,True,,hybrid,32,False,True,True,False,5,False,True,12:53.43,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,25,False,,5.725293323221048,100,False,2020-03-10 22:25:22 -0700,0,True,,2:05.16,,37,True,False,False,,,db,,,,-i100 -p100 -t1 -d100,4,0,,57.4895,Tst,65536,6,True,,False,25,checkerboard,False,False,,,1,25,False,False,40,,DDR4,False,True,dor,1000000000,False,bfs,0,True,DRAMMergeSort_7,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,57.4895,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,162,0,744.502424672,,False,29.599924809674487,151,162,2,True,True,1000000000.0,True,16,25,,20,True,True,True,31919,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,1,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.1kHz,,6,False,20,1,True,1,True,True,2,hybrid,32,False,True,True,False,5,False,True,0:51.16,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,37.43961352657004,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.43,,3,True,False,False,,,db,,True,2,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,2,DDR4,False,True,dor,1000000000,False,bfs,0,True,DotProduct_0,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,59.3623,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,4,0,41.547328028,,False,46.3768115942029,4,4,2,True,True,1000000000.0,True,16,2,,2,True,True,True,138,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,4,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.64kHz,,6,False,20,1,True,1,True,True,2,hybrid,32,False,True,True,False,5,False,True,0:38.82,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,59.77409831857272,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.74,,0,True,False,False,,,db,,True,2,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,2,DDR4,False,True,dor,1000000000,False,bfs,0,True,DotProduct_1,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,7.36029,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,4,0,23.105919284,,False,92.00359389038634,4,4,2,True,True,1000000000.0,True,16,2,,2,True,True,True,1113,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,7,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.4kHz,,6,False,20,1,True,1,True,True,4,hybrid,32,False,True,True,False,5,False,True,0:52.02,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,4,False,,61.88352745424293,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.50,,0,True,False,False,,,db,,True,4,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,4,checkerboard,False,False,,,1,4,False,False,40,4,DDR4,False,True,dor,1000000000,False,bfs,0,True,DotProduct_2,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,13.6306,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,7,0,35.43240456,,False,85.19134775374376,7,7,2,True,True,1000000000.0,True,16,4,,4,True,True,True,601,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,2,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.18kHz,,6,False,20,1,True,1,True,True,4,hybrid,32,False,True,True,False,5,False,True,1:11.81,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,4,False,,17.754467754467754,100,False,2020-03-10 22:25:22 -0700,0,True,,0:00.88,,5,True,False,False,,,db,,True,4,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,4,checkerboard,False,False,,,1,4,False,False,40,4,DDR4,False,True,dor,1000000000,False,bfs,0,True,DotProduct_3,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,52.5128,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,7,0,40.856964076,,False,20.512820512820515,7,7,2,True,True,1000000000.0,True,16,4,,4,True,True,True,156,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,9,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.06kHz,,6,False,20,1,True,1,True,True,16,hybrid,32,False,True,True,False,5,False,True,4:08.43,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,16,False,,4.566532258064516,100,False,2020-03-10 22:25:22 -0700,0,True,,0:02.77,,17,True,False,False,,,db,,True,16,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,16,checkerboard,False,False,,,1,16,False,False,40,16,DDR4,False,True,dor,1000000000,False,bfs,0,True,DotProduct_4,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,51.2,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,26,0,131.321308655,,False,5.0,25,26,2,True,True,1000000000.0,True,16,16,,16,True,True,True,160,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,7,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.09kHz,,6,False,20,1,True,1,True,True,6,hybrid,32,False,True,True,False,5,False,True,2:08.32,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,6,False,,16.48739495798319,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.40,,7,True,False,False,,,db,,True,6,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,6,checkerboard,False,False,,,1,6,False,False,40,6,DDR4,False,True,dor,1000000000,False,bfs,0,True,DotProduct_5,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,68.8403,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,14,0,62.206338741,,False,18.48739495798319,12,14,2,True,True,1000000000.0,True,16,6,,6,True,True,True,119,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,5,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.18kHz,,6,False,20,1,True,1,True,True,2,hybrid,32,False,True,True,False,5,False,True,1:26.86,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,59.41580756013746,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.65,,3,True,False,False,,,db,,True,2,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,2,DDR4,False,True,dor,1000000000,False,bfs,0,True,DotProduct_6,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,28.1512,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,8,0,82.822658763,,False,76.97594501718213,6,8,2,True,True,1000000000.0,True,16,2,,2,True,True,True,291,0,,,False,H-hop,4,d0d7caf8,False,,False,
"lto1: fatal error: bytecode stream in file ‘/tmp/ccRiFQtb.ltrans6.o’ generated with LTO version 7.1 instead of the expected 7.3
",pirTest,1,False,,False,40,17,20,False,,,,6,False,,False,4,False,True,mesh,512,False,,,6,False,20,1,True,1,True,True,6,hybrid,32,False,True,True,False,5,False,True,3:09.27,4,,4,True,True,200,False,route_min_directed_valient,6,0,route_min_directed_valient,6,False,,,100,False,2020-03-10 22:25:22 -0700,0,True,,,,7,True,False,False,,,db,,,6,-i100 -p100 -t1 -d100,4,0,,,Tst,65536,6,True,,False,6,checkerboard,False,False,,,1,6,False,False,40,6,DDR4,False,True,dor,1000000000,False,bfs,0,True,DotProduct_7,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,24,0,96.06516023,,False,,16,24,2,True,True,1000000000.0,True,16,6,,6,True,True,True,,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,7,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.05kHz,,6,False,20,1,True,1,True,True,1,hybrid,32,False,True,True,False,5,False,True,0:52.50,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,1,False,,11.385199240986717,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.91,,5,True,False,False,,,db,,,1,-i100 -p100 -t1 -d100,4,0,,1.37634,Tst,65536,6,True,,False,1,checkerboard,False,False,,,1,1,False,False,40,1,DDR4,False,True,dor,1000000000,False,bfs,0,True,FIFOTest_0,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,12,0,52.659288702,,False,34.40860215053763,5,12,2,True,True,1000000000.0,True,16,1,,1,True,True,True,93,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,6,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.09kHz,,6,False,20,1,True,1,True,True,1,hybrid,32,False,True,True,False,5,False,True,1:00.67,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,1,False,,14.190093708165998,100,False,2020-03-10 22:25:22 -0700,0,True,,0:00.92,,4,True,False,False,,,db,,,2,-i100 -p100 -t1 -d100,4,0,,1.54217,Tst,65536,6,True,,False,1,checkerboard,False,False,,,1,1,False,False,40,2,DDR4,False,True,dor,1000000000,False,bfs,0,True,FIFOTest_1,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,10,0,61.441585179,,False,38.55421686746988,5,10,2,True,True,1000000000.0,True,16,1,,2,True,True,True,83,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,10,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.09kHz,,6,False,20,1,True,1,True,True,1,hybrid,32,False,True,True,False,5,False,True,1:41.06,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,1,False,,12.903225806451612,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.07,,5,True,False,False,,,db,,,2,-i100 -p100 -t1 -d100,4,0,,1.37634,Tst,65536,6,True,,False,1,checkerboard,False,False,,,1,1,False,False,40,2,DDR4,False,True,dor,1000000000,False,bfs,0,True,FIFOTest_2,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,15,0,57.637981513,,False,34.40860215053763,7,15,2,True,True,1000000000.0,True,16,1,,2,True,True,True,93,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,16,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.09kHz,,6,False,20,1,True,1,True,True,1,hybrid,32,False,True,True,False,5,False,True,2:05.87,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,1,False,,15.32258064516129,100,False,2020-03-10 22:25:22 -0700,0,True,,0:02.02,,12,True,False,False,,,db,,,2,-i100 -p100 -t1 -d100,4,0,,2.4086,Tst,65536,6,True,,False,1,checkerboard,False,False,,,1,1,False,False,40,2,DDR4,False,True,dor,1000000000,False,bfs,0,True,FIFOTest_3,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.344086,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,28,0,86.997607162,,False,60.215053763440864,18,28,2,True,True,1000000000.0,True,16,1,,2,True,True,True,186,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,11,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.7kHz,,6,False,20,1,True,1,True,True,11,hybrid,32,False,True,True,False,5,False,True,3:23.83,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,5,False,,28.611704614014844,100,False,2020-03-10 22:25:22 -0700,0,True,,6:27.18,,6,True,False,False,,,db,,True,11,-i100 -p100 -t1 -d100,4,0,,0.242614,Tst,65536,6,True,,False,5,checkerboard,False,False,,,1,5,False,False,40,11,DDR4,False,True,dor,1000000000,False,bfs,0,True,GDA_0,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.492809,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,17,0,129.823491609,,False,97.04544192503471,11,17,2,True,True,1000000000.0,True,16,5,,11,True,True,True,270125,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,11,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.85kHz,,6,False,20,1,True,1,True,True,11,hybrid,32,False,True,True,False,5,False,True,2:38.18,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,5,False,,23.443388080779886,100,False,2020-03-10 22:25:22 -0700,0,True,,0:06.31,,6,True,False,False,,,db,,True,11,-i100 -p100 -t1 -d100,4,0,,0.765464,Tst,65536,6,True,,False,5,checkerboard,False,False,,,1,5,False,False,40,11,DDR4,False,True,dor,1000000000,False,bfs,0,True,GDA_1,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,1.62661,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,17,0,99.701154934,,False,76.54643991777237,11,17,2,True,True,1000000000.0,True,16,5,,11,True,True,True,5351,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,18,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.63kHz,,6,False,20,1,True,1,True,True,14,hybrid,32,False,True,True,False,5,False,True,5:15.45,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,5,False,,26.14160620465349,100,False,2020-03-10 22:25:22 -0700,0,True,,0:04.56,,6,True,False,False,,,db,,True,15,-i100 -p100 -t1 -d100,4,0,,1.43468,Tst,65536,6,True,,False,5,checkerboard,False,False,,,1,5,False,False,40,15,DDR4,False,True,dor,1000000000,False,bfs,0,True,GDA_2,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,3.04869,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,24,0,108.901872704,,False,71.7338003502627,13,24,2,True,True,1000000000.0,True,16,5,,15,True,True,True,2855,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,16,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.97kHz,,6,False,20,1,True,1,True,True,11,hybrid,32,False,True,True,False,5,False,True,3:03.29,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,5,False,,21.20907505583406,100,False,2020-03-10 22:25:22 -0700,0,True,,0:05.50,,6,True,False,False,,,db,,True,12,-i100 -p100 -t1 -d100,4,0,,0.76978,Tst,65536,6,True,,False,5,checkerboard,False,False,,,1,5,False,False,40,12,DDR4,False,True,dor,1000000000,False,bfs,0,True,GDA_3,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,1.63578,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,22,0,111.283594426,,False,76.97801165194512,12,22,2,True,True,1000000000.0,True,16,5,,12,True,True,True,5321,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,29,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.28kHz,,6,False,20,1,True,1,True,True,14,hybrid,32,False,True,True,False,5,False,True,3:21.48,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,5,False,,23.04340155257586,100,False,2020-03-10 22:25:22 -0700,0,True,,0:10.14,,6,True,False,False,,,db,,True,17,-i100 -p100 -t1 -d100,4,0,,1.44531,Tst,65536,6,True,,False,5,checkerboard,False,False,,,1,5,False,False,40,17,DDR4,False,True,dor,1000000000,False,bfs,0,True,GDA_4,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,3.07128,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,35,0,94.457740367,,False,72.26534932956952,15,35,2,True,True,1000000000.0,True,16,5,,17,True,True,True,2834,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,17,20,False,,,,6,False,,False,4,True,True,mesh,512,True,2.08kHz,,6,False,20,1,True,1,True,True,11,hybrid,32,False,True,True,False,5,False,True,4:45.58,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,5,False,,21.42531910695585,100,False,2020-03-10 22:25:22 -0700,0,True,,0:04.63,,6,True,False,False,,,db,,True,11,-i100 -p100 -t1 -d100,4,0,,0.424808,Tst,65536,6,True,,False,5,checkerboard,False,False,,,1,5,False,False,40,11,DDR4,False,True,dor,1000000000,False,bfs,0,True,GDA_5,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.902717,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,23,0,171.097638643,,False,84.96162621862685,12,23,2,True,True,1000000000.0,True,16,5,,11,True,True,True,9642,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,26,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.7kHz,,6,False,20,1,True,1,True,True,11,hybrid,32,False,True,True,False,5,False,True,2:33.89,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,5,False,,18.633218804613918,100,False,2020-03-10 22:25:22 -0700,0,True,,8:46.89,,6,True,False,False,,,db,,True,14,-i100 -p100 -t1 -d100,4,0,,0.177351,Tst,65536,6,True,,False,5,checkerboard,False,False,,,1,5,False,False,40,14,DDR4,False,True,dor,1000000000,False,bfs,0,True,GDA_6,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.360243,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,32,0,178.370590234,,False,70.94022645104025,14,32,2,True,True,1000000000.0,True,16,5,,14,True,True,True,369528,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,29,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.43kHz,,6,False,20,1,True,1,True,True,14,hybrid,32,False,True,True,False,5,False,True,3:51.46,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,5,False,,21.378454503103097,100,False,2020-03-10 22:25:22 -0700,0,True,,7:18.78,,6,True,False,False,,,db,,True,17,-i100 -p100 -t1 -d100,4,0,,0.350931,Tst,65536,6,True,,False,5,checkerboard,False,False,,,1,5,False,False,40,17,DDR4,False,True,dor,1000000000,False,bfs,0,True,GDA_7,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.712828,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,35,0,250.956861415,,False,70.18618573593433,15,35,2,True,True,1000000000.0,True,16,5,,17,True,True,True,186749,0,,,False,H-hop,4,d0d7caf8,False,,False,
