run-psim,spatial_sha,freq,VDAG-alloc,runproute_err,genpir_err,runhybrid_cycle,pmu-sram-size,VPMU-alloc,rtelm-unsafe,debug,split-algo,tungsten,notFit,retime-local,avgActive,proute-q,gentst_time,maketst_time,dag-stage,reserve-dag,MC_Total,VPCU,succeeded,row,runhybrid_complete,runp2p_pass,rundot,load,runhybrid_pass,VMC-split,reserve-pcu,split-thread,runp2p_time,vcLimit,runp2p_rbw,retime-buffer-only,slink,DAG,psim-q,VPMU-split,vdot,col,vfifo,VMC-alloc,mem-tech,dot,codegen,dag,lrange,OPS-All,argout,runhybrid_deadlock,VAFG-split,name,OPS-Fix,runhybrid_err,project,argin,algo,scheduled,proute-algo,link-prop,runp2p_success,vc,runp2p_err,runhybrid_time,split,runhybrid_dram_power,VBB,split-forward,backend,routing-algo,pracc,start-id,constprop,VDAG,dupra,app,runp2p_wbw,PMU,time,simfreq,PCU,mergeTime_ms,VDAG-split,VPCU-split,vlink,igraph,runhybrid_rbw,merge-forward,VAFG,runp2p_deadlock,tokenout,memelm,pirArgs,OPS-FU,merge-algo,VBB-split,proute-opts,save,rtelm,proute-seed,time-out,OPS-Prog FU,retime-exout,word,pattern,dedicated-dag,ag-dce,runhybrid_wbw,psim,fast,VAFG-alloc,runp2p_cycle,run-tst,trace,reserve-pmu,stat,VPCU-alloc,DAG_Total,rtanal,VPMU,share-adctx,net,bcread,runp2p_complete,open,sr,MC,pcu-stage,gentst_err,module,vec,VMC,OPS-Other,runp2p_dram_power,pmu-stage,retime-glob,OPS-Flt,arch,simulate,nn,flit-width,routing-cost,PCU_Total,mdone,merge,PMU_Total,prtime,runproute_time,waveform,mapping,runhybrid_success,run-proute,fifo-depth,verbose,pir_sha,maketst_err,VBB-alloc,debug-print,maxActive,topo,genpir,clock
False,c7547856,1000000000.0,0,,,,65536,15,False,True,dfs,True,,False,32.514767078180526,4,263.316386584,3:03.98,6,0,40,48,True,20,False,True,True,False,,3,0,1,6:37.56,4,1.81578,False,4,10,1,17,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,Kmeans_2,0.226972,17,2020-03-31 01:13:55 -0700,0.18kHz,38,,0,48,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,72185,False,False,0,True,19,40,True,17,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,90.78894507169079,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,12,False,True,dfs,True,,False,23.846090665776295,4,114.445156822,1:32.51,6,0,40,42,True,20,False,True,True,False,,3,0,1,7:54.81,4,0.929272,False,4,10,1,13,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,Kmeans_3,0.116159,13,2020-03-31 01:13:55 -0700,0.3kHz,32,,0,42,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,141048,False,False,0,True,16,40,True,13,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,92.92723044637286,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,12,False,True,dfs,True,,False,19.78520874963288,4,133.064401941,2:27.58,6,0,40,45,True,20,False,True,True,False,,3,0,1,13:26.45,4,0.708903,False,4,7,1,15,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,Kmeans_4,0.0886129,15,2020-03-31 01:13:55 -0700,0.23kHz,38,,0,45,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,184894,False,False,0,True,15,40,True,15,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,70.89034798316874,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,15,False,True,dfs,True,,False,26.568960826597426,4,311.439862937,3:56.03,6,0,40,62,True,20,False,True,True,False,,3,0,1,7:59.64,4,1.82163,False,4,20,1,18,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,Kmeans_5,0.227704,18,2020-03-31 01:13:55 -0700,0.15kHz,46,,0,62,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,71953,False,False,0,True,23,40,True,18,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,91.08167831779078,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,12,False,True,dfs,True,,False,20.757093334425857,4,229.720115062,3:28.68,6,0,40,50,True,20,False,True,True,False,,3,0,1,12:29.95,4,0.930592,False,4,10,1,15,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,Kmeans_6,0.116324,15,2020-03-31 01:13:55 -0700,0.19kHz,40,,0,50,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,140848,False,False,0,True,17,40,True,15,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,93.05918436896512,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,15,False,True,dfs,True,,False,29.730679356326615,4,233.551179061,3:07.00,6,0,40,59,True,20,False,True,True,False,,3,0,1,7:32.35,4,1.821,False,4,10,1,20,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,Kmeans_7,0.227625,20,2020-03-31 01:13:55 -0700,0.16kHz,49,,0,59,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,71978,False,False,0,True,20,40,True,20,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,91.05004306871544,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,15,False,True,dfs,True,,False,24.03822300586718,4,431.072768696,4:35.93,6,0,40,70,True,20,False,True,True,False,,3,0,1,10:09.62,4,1.82773,False,4,20,1,20,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,Kmeans_8,0.228466,20,2020-03-31 01:13:55 -0700,0.12kHz,54,,0,70,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,71713,False,False,0,True,24,40,True,20,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,91.38649896113675,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,18,False,True,dfs,True,,False,20.6607189016305,4,614.323706141,5:21.56,6,0,40,128,True,20,False,True,True,False,,3,0,1,8:05.80,4,2.68162,False,4,37,1,28,True,20,4,3,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,Kmeans_9,0.335202,40,2020-03-31 01:13:55 -0700,0.1kHz,85,,0,128,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,48878,False,False,0,True,38,40,True,28,False,hybrid,True,True,False,True,3,6,,False,16,3,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,90.0855190474242,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,15.131578947368421,4,11.452545951,0:14.41,6,0,40,2,True,20,False,True,True,False,,,0,1,0:01.76,4,0.0,False,4,1,1,2,True,20,4,,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LUTTest_0,0.0,2,2020-03-31 01:13:55 -0700,0.02kHz,1,,0,2,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,38,False,False,0,True,2,40,True,2,False,hybrid,True,True,False,True,0,6,,False,16,,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,21.05263157894737,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,51.107594936708864,4,20.088327271,0:27.79,6,0,40,2,True,20,False,True,True,False,,,0,1,0:01.90,4,0.0,False,4,0,1,2,True,20,4,,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LUTTest_1,0.0,2,2020-03-31 01:13:55 -0700,0.08kHz,2,,0,2,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,158,False,False,0,True,2,40,True,2,False,hybrid,True,True,False,True,0,6,,False,16,,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,81.0126582278481,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,49.04798172124905,4,21.187504036,0:25.13,6,0,40,3,True,20,False,True,True,False,,,0,1,0:02.62,4,0.0,False,4,0,1,2,True,20,4,,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LUTTest_2,0.0,2,2020-03-31 01:13:55 -0700,0.04kHz,3,,0,3,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,101,False,False,0,True,3,40,True,2,False,hybrid,True,True,False,True,0,6,,False,16,,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,63.366336633663366,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,8.60832137733142,4,15.860683105,0:14.41,6,0,40,3,True,20,False,True,True,False,,,0,1,0:01.37,4,0.0,False,4,1,1,4,True,20,4,,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LUTTest_3,0.0,4,2020-03-31 01:13:55 -0700,0.03kHz,2,,0,3,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,41,False,False,0,True,3,40,True,4,False,hybrid,True,True,False,True,0,6,,False,16,,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,9.75609756097561,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,,False,True,dfs,True,,False,5.2631578947368425,4,17.370500656,0:18.83,6,0,40,3,True,20,False,True,True,False,,,0,1,0:03.30,4,0.0,False,4,1,1,,True,20,4,,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LUTTest_4,0.0,2,2020-03-31 01:13:55 -0700,0.01kHz,0,,0,3,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,19,False,False,0,True,3,40,True,,False,hybrid,True,True,False,True,0,6,,False,16,,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,5.2631578947368425,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,11,False,True,dfs,True,,False,4.8627713996396675,4,144.521688267,2:07.74,6,0,40,21,True,20,False,True,True,False,,4,0,1,0:24.00,4,7.99148,False,4,5,1,11,True,20,4,4,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LogReg_0,0.0151497,11,2020-03-31 01:13:55 -0700,0.35kHz,16,,0,21,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,8449,False,False,0,True,13,40,True,11,False,hybrid,True,True,False,True,4,6,,False,16,4,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,12.119777488460173,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,12,False,True,dfs,True,,False,7.064571916737858,4,114.37167816,2:18.00,6,0,40,30,True,20,False,True,True,False,,4,0,1,0:08.78,4,15.4756,False,4,7,1,14,True,20,4,4,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LogReg_1,0.0293376,14,2020-03-31 01:13:55 -0700,0.5kHz,23,,0,30,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,4363,False,False,0,True,16,40,True,14,False,hybrid,True,True,False,True,4,6,,False,16,4,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,23.470089388035756,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,17,False,True,dfs,True,,False,6.0842318012816525,4,112.092430416,3:17.98,6,0,40,29,True,20,False,True,True,False,,6,0,1,0:12.26,4,15.1805,False,4,7,1,17,True,20,4,6,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LogReg_2,0.0291373,17,2020-03-31 01:13:55 -0700,0.36kHz,22,,0,29,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,4393,False,False,0,True,19,40,True,17,False,hybrid,True,True,False,True,6,6,,False,16,6,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,11.65490553152743,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,19,False,True,dfs,True,,False,8.182959632353672,4,188.28865743,2:26.56,6,0,40,47,True,20,False,True,True,False,,6,0,1,0:10.81,4,28.4627,False,4,11,1,23,True,20,4,6,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LogReg_3,0.0546308,23,2020-03-31 01:13:55 -0700,0.22kHz,36,,0,47,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,2343,False,False,0,True,25,40,True,23,False,hybrid,True,True,False,True,6,6,,False,16,6,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,21.85232607767819,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,23,False,True,dfs,True,,False,11.371356252947532,4,366.26774979,5:41.42,6,0,40,77,True,20,False,True,True,False,,6,0,1,0:16.79,4,50.5595,False,4,17,1,35,True,20,4,6,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LogReg_4,0.0970432,35,2020-03-31 01:13:55 -0700,0.08kHz,60,,0,77,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1319,False,False,0,True,37,40,True,35,False,hybrid,True,True,False,True,6,6,,False,16,6,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,38.81728582259287,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,33,False,True,dfs,True,,False,7.095685802081151,4,433.114441632,2:26.40,6,0,40,81,True,20,False,True,True,False,,10,0,1,0:15.28,4,43.0801,False,4,19,1,41,True,20,4,10,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LogReg_5,0.0826873,41,2020-03-31 01:13:55 -0700,0.1kHz,62,,0,81,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1548,False,False,0,True,43,40,True,41,False,hybrid,True,True,False,True,10,6,,False,16,10,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,16.537467700258397,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,29,False,True,dfs,True,,False,9.432061276180969,4,374.276123058,6:12.77,6,0,40,92,True,20,False,True,True,False,,8,0,1,0:33.97,4,46.4078,False,4,18,1,41,True,20,4,8,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,LogReg_6,0.0890745,41,2020-03-31 01:13:55 -0700,0.04kHz,74,,0,92,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1437,False,False,0,True,45,40,True,41,False,hybrid,True,True,False,True,8,6,,False,16,8,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,26.7223382045929,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,10,False,True,dfs,True,,False,35.43864706894387,4,50.752831751,0:43.88,6,0,40,19,True,20,False,True,True,False,,2,0,1,0:30.92,4,10.2327,False,4,10,1,10,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,MLP_0,7.91537,10,2020-03-31 01:13:55 -0700,0.54kHz,9,,0,19,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,16543,False,False,0,True,12,40,True,10,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,49.47107537931451,mesh,True,1000000000
