VPCU-alloc,runhybrid_deadlock,simulate,VDAG,VBB-alloc,runhybrid_complete,psim,backend,VAFG-alloc,slink,nn,psim-q,MC_Total,mdone,OPS-Fix,net,module,rtelm,flit-width,genpir_err,runproute_time,dedicated-dag,pattern,DAG,bcread,igraph,proute-q,save,runp2p_pass,VPMU,vec,PMU_Total,spatial_sha,tokenout,split-thread,runhybrid_wbw,constprop,verbose,fifo-depth,dag-stage,PCU_Total,debug-tst,pmu-sram-size,reserve-pmu,PCU,runp2p_rbw,PMU,proute-opts,succeeded,runp2p_wbw,dupra,OPS-Prog FU,mapping,retime-buffer-only,runhybrid_time,run-tst,link-prop,topo,retime-local,VPCU,run-psim,split,row,pmu-stage,run-proute,dag,VMC-split,mergeTime_ms,time,runhybrid_dram_power,OPS-Other,argin,prtime,merge-algo,runhybrid_err,clock,pracc,arch,runhybrid_rbw,vfifo,VBB-split,merge-forward,ag-dce,retime-glob,runp2p_complete,runp2p_deadlock,VMC,mem-tech,split-algo,retime-exout,lrange,VPMU-alloc,routing-algo,maketst_time,gentst_time,runp2p_dram_power,proute-algo,simfreq,trace,tungsten,freq,gentst_err,fast,start-id,time-out,proute-seed,col,notFit,pirArgs,runhybrid_success,routing-cost,OPS-All,algo,VDAG-split,VAFG,vdot,runhybrid_pass,VPCU-split,split-forward,app,maketst_err,pir_sha,rundot,reserve-pcu,project,vlink,maxActive,codegen,debug,memelm,merge,VBB,vcLimit,runp2p_cycle,VDAG-alloc,word,vc,open,OPS-FU,genpir,name,runhybrid_cycle,VPMU-split,VMC-alloc,MC,pcu-stage,argout,runp2p_err,runp2p_time,load,runproute_err,OPS-Flt,dot,avgActive,runp2p_success,VAFG-split,scheduled,DAG_Total,sr,waveform,stat
55,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,16,True,False,4,False,,,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,33,56.39,6,-i100 -p100 -t1 -d100,True,56.39,False,,True,False,,False,db,mesh,False,55,False,True,20,6,False,True,9,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,9,DDR4,dfs,False,True,,dor,6:21.00,79.141155795,,route_min_directed_valient,1.03kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,55,False,DRAMMergeSort_6,,98195183,True,0,pirTest,2,36.899758414137736,True,True,False,False,,4,60434,0,32,4,False,,True,AccelMain,,,9,9,6,4,,0:58.40,False,,,True,11.949767055336768,True,1,False,40,True,True,True
151,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,37,True,False,4,False,,,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,105,57.2581,20,-i100 -p100 -t1 -d100,True,57.2581,False,,True,False,,False,db,mesh,False,162,False,True,20,6,False,True,25,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,25,DDR4,dfs,False,True,,dor,13:54.18,918.259521952,,route_min_directed_valient,0.19kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,162,False,DRAMMergeSort_7,,98195183,True,0,pirTest,2,29.48077883175237,True,True,False,False,,4,32048,0,32,4,False,,True,AccelMain,,,25,25,6,4,,2:45.51,False,,,True,5.7022478027924555,True,1,False,40,True,True,True
4,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,3,True,False,4,False,True,2,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,1,52.1783,2,-i100 -p100 -t1 -d100,True,0.0,False,,True,False,,False,db,mesh,False,4,False,True,20,6,False,True,2,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,2,DDR4,dfs,False,True,2,dor,0:52.00,36.772152419,,route_min_directed_valient,0.11kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,4,False,DotProduct_0,,98195183,True,0,pirTest,2,40.76433121019108,True,True,False,False,,4,157,0,32,4,False,,True,AccelMain,,2,2,2,6,4,,0:01.39,False,,,True,32.90870488322717,True,1,False,40,True,True,True
4,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,0,True,False,4,False,True,2,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,4,7.36029,2,-i100 -p100 -t1 -d100,True,0.0,False,,True,False,,False,db,mesh,False,4,False,True,20,6,False,True,2,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,2,DDR4,dfs,False,True,2,dor,0:32.21,40.754842145,,route_min_directed_valient,0.97kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,4,False,DotProduct_1,,98195183,True,0,pirTest,2,92.00359389038634,True,True,False,False,,4,1113,0,32,4,False,,True,AccelMain,,2,2,2,6,4,,0:01.15,False,,,True,59.77409831857272,True,1,False,40,True,True,True
7,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,0,True,False,4,False,True,4,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,7,13.6306,4,-i100 -p100 -t1 -d100,True,0.0,False,,True,False,,False,db,mesh,False,7,False,True,20,6,False,True,4,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,4,DDR4,dfs,False,True,4,dor,0:20.44,16.070826389,,route_min_directed_valient,1.28kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,7,False,DotProduct_2,,98195183,True,0,pirTest,2,85.19134775374376,True,True,False,False,,4,601,0,32,4,False,,True,AccelMain,,4,4,4,6,4,,0:00.47,False,,,True,61.88352745424293,True,1,False,40,True,True,True
7,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,5,True,False,4,False,True,4,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,2,52.5128,4,-i100 -p100 -t1 -d100,True,0.0,False,,True,False,,False,db,mesh,False,7,False,True,20,6,False,True,4,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,4,DDR4,dfs,False,True,4,dor,1:17.84,77.44354992,,route_min_directed_valient,0.23kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,7,False,DotProduct_3,,98195183,True,0,pirTest,2,20.512820512820515,True,True,False,False,,4,156,0,32,4,False,,True,AccelMain,,4,4,4,6,4,,0:00.69,False,,,True,17.754467754467754,True,1,False,40,True,True,True
25,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,17,True,False,4,False,True,16,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,9,68.2667,16,-i100 -p100 -t1 -d100,True,0.0,False,,True,False,,False,db,mesh,False,26,False,True,20,6,False,True,16,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,16,DDR4,dfs,False,True,16,dor,5:02.57,244.877819428,,route_min_directed_valient,0.14kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,26,False,DotProduct_4,,98195183,True,0,pirTest,2,6.666666666666667,True,True,False,False,,4,120,0,32,4,False,,True,AccelMain,,16,16,16,6,4,,0:00.84,False,,,True,6.088709677419355,True,1,False,40,True,True,True
12,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,7,True,False,4,False,True,6,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,7,68.8403,6,-i100 -p100 -t1 -d100,True,0.0,False,,True,False,,False,db,mesh,False,14,False,True,20,6,False,True,6,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,6,DDR4,dfs,False,True,6,dor,1:00.85,30.142581016,,route_min_directed_valient,0.15kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,14,False,DotProduct_5,,98195183,True,0,pirTest,2,18.48739495798319,True,True,False,False,,4,119,0,32,4,False,,True,AccelMain,,6,6,6,6,4,,0:00.79,False,,,True,16.48739495798319,True,1,False,40,True,True,True
6,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,3,True,False,4,False,True,2,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,5,28.1512,2,-i100 -p100 -t1 -d100,True,0.0,False,,True,False,,False,db,mesh,False,8,False,True,20,6,False,True,2,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,2,DDR4,dfs,False,True,2,dor,1:04.34,55.533622488,,route_min_directed_valient,0.23kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,8,False,DotProduct_6,,98195183,True,0,pirTest,2,76.97594501718213,True,True,False,False,,4,291,0,32,4,False,,True,AccelMain,,2,2,2,6,4,,0:01.26,False,,,True,59.41580756013746,True,1,False,40,True,True,True
16,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,7,True,False,4,False,True,6,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,17,48.4734,6,-i100 -p100 -t1 -d100,True,0.0,False,,True,False,,False,db,mesh,False,24,False,True,20,6,False,True,6,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,6,DDR4,dfs,False,True,6,dor,1:32.27,103.819251546,,route_min_directed_valient,0.36kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,24,False,DotProduct_7,,98195183,True,0,pirTest,2,45.562130177514796,True,True,False,False,,4,169,0,32,4,False,,True,AccelMain,,6,6,6,6,4,,0:00.47,False,,,True,38.83410037256191,True,1,False,40,True,True,True
5,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,5,True,False,4,False,,1,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,7,0.0,1,-i100 -p100 -t1 -d100,True,1.37634,False,,True,False,,False,db,mesh,False,12,False,True,20,6,False,True,1,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,1,DDR4,dfs,False,True,1,dor,0:53.45,107.328383428,,route_min_directed_valient,0.16kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,12,False,FIFOTest_0,,98195183,True,0,pirTest,2,34.40860215053763,True,True,False,False,,4,93,0,32,4,False,,True,AccelMain,,1,1,1,6,4,,0:00.58,False,,,True,11.385199240986717,True,1,False,40,True,True,True
5,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,4,True,False,4,False,,2,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,6,0.0,2,-i100 -p100 -t1 -d100,True,1.54217,False,,True,False,,False,db,mesh,False,10,False,True,20,6,False,True,1,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,1,DDR4,dfs,False,True,1,dor,1:11.86,61.042202436,,route_min_directed_valient,0.08kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,10,False,FIFOTest_1,,98195183,True,0,pirTest,2,38.55421686746988,True,True,False,False,,4,83,0,32,4,False,,True,AccelMain,,2,1,1,6,4,,0:01.02,False,,,True,14.190093708165998,True,1,False,40,True,True,True
7,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,5,True,False,4,False,,2,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,10,0.0,2,-i100 -p100 -t1 -d100,True,1.37634,False,,True,False,,False,db,mesh,False,15,False,True,20,6,False,True,1,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,1,DDR4,dfs,False,True,1,dor,1:13.88,56.934223428,,route_min_directed_valient,0.09kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,15,False,FIFOTest_2,,98195183,True,0,pirTest,2,34.40860215053763,True,True,False,False,,4,93,0,32,4,False,,True,AccelMain,,2,1,1,6,4,,0:01.00,False,,,True,12.903225806451612,True,1,False,40,True,True,True
18,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,12,True,False,4,False,,2,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,16,0.344086,2,-i100 -p100 -t1 -d100,True,2.4086,False,,True,False,,False,db,mesh,False,28,False,True,20,6,False,True,1,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,1,DDR4,dfs,False,True,1,dor,2:54.35,87.745069924,,route_min_directed_valient,0.19kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,28,False,FIFOTest_3,,98195183,True,0,pirTest,2,60.215053763440864,True,True,False,False,,4,186,0,32,4,False,,True,AccelMain,,2,1,1,6,4,,0:01.00,False,,,True,15.32258064516129,True,1,False,40,True,True,True
11,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,6,True,False,4,False,True,11,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,9,0.492809,11,-i100 -p100 -t1 -d100,True,0.242614,False,,True,False,,False,db,mesh,False,15,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,11,dor,3:00.41,147.101896495,,route_min_directed_valient,3.4kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,15,False,GDA_0,,98195183,True,0,pirTest,2,97.04544192503471,True,True,False,False,,4,270125,0,32,4,False,,True,AccelMain,,11,5,5,6,4,,1:19.55,False,,,True,28.08468902684544,True,1,False,40,True,True,True
11,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,6,True,False,4,False,True,11,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,9,1.62661,11,-i100 -p100 -t1 -d100,True,0.765464,False,,True,False,,False,db,mesh,False,15,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,11,dor,4:13.49,70.667321368,,route_min_directed_valient,1.24kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,15,False,GDA_1,,98195183,True,0,pirTest,2,76.54643991777237,True,True,False,False,,4,5351,0,32,4,False,,True,AccelMain,,11,5,5,6,4,,0:04.31,False,,,True,23.02713171709621,True,1,False,40,True,True,True
13,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,6,True,False,4,False,True,15,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,16,3.04869,15,-i100 -p100 -t1 -d100,True,1.43468,False,,True,False,,False,db,mesh,False,22,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,14,dor,3:55.58,185.790595457,,route_min_directed_valient,1.03kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,22,False,GDA_2,,98195183,True,0,pirTest,2,71.7338003502627,True,True,False,False,,4,2855,0,32,4,False,,True,AccelMain,,15,5,5,6,4,,0:02.76,False,,,True,25.90923775355789,True,1,False,40,True,True,True
12,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,6,True,False,4,False,True,12,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,14,1.6364,12,-i100 -p100 -t1 -d100,True,0.77007,False,,True,False,,False,db,mesh,False,20,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,11,dor,2:51.31,186.753953588,,route_min_directed_valient,3.11kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,20,False,GDA_3,,98195183,True,0,pirTest,2,77.00695619477345,True,True,False,False,,4,5319,0,32,4,False,,True,AccelMain,,12,5,5,6,4,,0:01.71,False,,,True,20.77681984619379,True,1,False,40,True,True,True
15,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,6,True,False,4,False,True,17,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,27,3.06263,17,-i100 -p100 -t1 -d100,True,1.44124,False,,True,False,,False,db,mesh,False,33,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,14,dor,4:49.98,100.756598913,,route_min_directed_valient,0.91kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,33,False,GDA_4,,98195183,True,0,pirTest,2,72.06192821956368,True,True,False,False,,4,2842,0,32,4,False,,True,AccelMain,,17,5,5,6,4,,0:03.12,False,,,True,22.719140256921005,True,1,False,40,True,True,True
12,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,6,True,False,4,False,True,11,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,15,0.902717,11,-i100 -p100 -t1 -d100,True,0.424808,False,,True,False,,False,db,mesh,False,21,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,11,dor,3:14.12,130.38124421,,route_min_directed_valient,2.54kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,21,False,GDA_5,,98195183,True,0,pirTest,2,84.96162621862685,True,True,False,False,,4,9642,0,32,4,False,,True,AccelMain,,11,5,5,6,4,,0:03.79,False,,,True,20.86574362165526,True,1,False,40,True,True,True
14,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,6,True,False,4,False,True,14,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,24,0.360245,14,-i100 -p100 -t1 -d100,True,0.177352,False,,True,False,,False,db,mesh,False,30,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,11,dor,5:36.18,189.96567768,,route_min_directed_valient,1.28kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,30,False,GDA_6,,98195183,True,0,pirTest,2,70.94061040359813,True,True,False,False,,4,369526,0,32,4,False,,True,AccelMain,,14,5,5,6,4,,4:47.85,False,,,True,18.291037707766165,True,1,False,40,True,True,True
15,False,False,0,,False,False,Tst,1,4,False,1,40,True,,hybrid,False,True,512,,,False,checkerboard,6,True,False,4,False,True,17,16,200,f502b36e,5,1,,True,False,16,6,200,False,65536,0,27,0.712828,17,-i100 -p100 -t1 -d100,True,0.350931,False,,True,False,,False,db,mesh,False,33,False,True,20,6,False,True,5,,2020-01-28 20:48:36 -0800,,,6,,bfs,,1000000000,True,MyDesign,,4,,False,True,False,True,False,5,DDR4,dfs,False,True,14,dor,5:03.72,207.170423528,,route_min_directed_valient,0.73kHz,False,True,1000000000.0,,True,0,100,0,20,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,H-hop,,route_min_directed_valient,0,1,True,,33,False,GDA_7,,98195183,True,0,pirTest,2,70.18618573593433,True,True,False,False,,4,186749,0,32,4,False,,True,AccelMain,,17,5,5,6,4,,4:16.42,False,,,True,21.136709283765363,True,1,False,40,True,True,True
