proute-opts,mem-tech,argout,dupra,merge,lrange,VDAG-split,retime-local,routing-algo,retime-glob,proute-algo,col,split-thread,succeeded,PMU_Total,VPCU-split,module,row,proute-seed,fifo-depth,constprop,waveform,OPS-Prog FU,pmu-sram-size,debug-print,mergeTime_ms,time,VBB,DAG,VMC,MC,proute-q,prtime,runp2p_deadlock,VPCU,pracc,psim-q,runhybrid_err,open,maketst_time,merge-algo,topo,retime-exout,genpir,routing-cost,VBB-alloc,runhybrid_rbw,VAFG,OPS-Fix,spatial_sha,VMC-alloc,debug,notFit,runhybrid_wbw,split-forward,runp2p_time,runp2p_success,tokenout,genpir_err,load,vdot,fast,OPS-FU,VDAG,sr,vcLimit,VAFG-split,dedicated-dag,reserve-pmu,runhybrid_cycle,OPS-Flt,runproute_time,argin,word,simulate,flit-width,VPMU-split,vec,retime-buffer-only,runp2p_dram_power,runhybrid_time,OPS-Other,save,VPMU,PCU,pir_sha,VDAG-alloc,arch,psim,runhybrid_complete,mdone,nn,simfreq,dot,runp2p_complete,OPS-All,PCU_Total,reserve-pcu,igraph,avgActive,run-tst,runhybrid_success,runp2p_rbw,clock,verbose,maketst_err,runproute_err,VAFG-alloc,start-id,algo,share-adctx,VPCU-alloc,gentst_time,PMU,split,runp2p_err,runhybrid_deadlock,ag-dce,VMC-split,link-prop,backend,name,vlink,slink,app,pcu-stage,vc,merge-forward,VPMU-alloc,rtelm,runp2p_pass,dag-stage,runp2p_wbw,runhybrid_pass,memelm,split-algo,runhybrid_dram_power,maxActive,pmu-stage,trace,mapping,bcread,codegen,run-proute,freq,gentst_err,net,runp2p_cycle,VBB-split,run-psim,pattern,tungsten,DAG_Total,pirArgs,rundot,scheduled,MC_Total,vfifo,time-out,stat,dag,project
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,12,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,2,2,2,4,,False,12,True,1,,False,2:49.38,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:02.25,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,9,16,False,,,,True,9,11,7a313b79,0,MyDesign,False,False,True,False,1.9kHz,True,True,,200,0,False,35.718648519336675,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,10,91.085882805,9,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInfNN_6,6,4,False,9,True,True,6,0.0,,False,dfs,,97.07328494497776,6,False,True,True,True,False,1000000000.0,,hybrid,4271,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,12,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,2,2,2,4,,False,12,True,1,,False,2:44.54,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:02.95,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,9,16,False,,,,True,9,11,7a313b79,0,MyDesign,False,False,True,False,1.45kHz,True,True,,200,0,False,35.718648519336675,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,10,56.801364048,9,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInfNN_7,6,4,False,9,True,True,6,0.0,,False,dfs,,97.07328494497776,6,False,True,True,True,False,1000000000.0,,hybrid,4271,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,6,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,2,2,4,,False,6,True,1,,False,1:13.46,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.15,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,5,16,False,,,,True,5,6,7a313b79,0,MyDesign,False,False,True,False,0.52kHz,True,True,,200,0,False,49.83136593591905,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,6,66.316573396,5,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInfSVM_0,6,4,False,5,True,True,6,0.0,,False,dfs,,94.09780775716695,6,False,True,True,True,False,1000000000.0,,hybrid,593,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,14,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,2,2,4,,False,14,True,1,,False,2:18.69,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:02.33,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,5,16,False,,,,True,5,11,7a313b79,0,MyDesign,False,False,True,False,0.14kHz,True,True,,200,0,False,52.89092707490334,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,10,91.230772331,5,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInfSVM_1,6,4,False,5,True,True,6,0.0,,False,dfs,,96.14243323442136,6,False,True,True,True,False,1000000000.0,,hybrid,337,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,7,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,2,2,4,,False,7,True,1,,False,0:57.25,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.43,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,5,16,False,,,,True,5,7,7a313b79,0,MyDesign,False,False,True,False,0.77kHz,True,True,,200,0,False,38.228332753219625,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,6,34.114981148,5,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInfSVM_3,6,4,False,5,True,True,6,0.0,,False,dfs,,97.1945701357466,6,False,True,True,True,False,1000000000.0,,hybrid,1105,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,14,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,2,2,4,,False,14,True,1,,False,1:19.82,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.10,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,5,16,False,,,,True,5,11,7a313b79,0,MyDesign,False,False,True,False,0.54kHz,True,True,,200,0,False,42.40380193162655,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,10,118.241745554,5,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInfSVM_4,6,4,False,5,True,True,6,0.0,,False,dfs,,97.80775716694772,6,False,True,True,True,False,1000000000.0,,hybrid,593,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,21,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,6,2,2,4,,False,21,True,1,,False,2:06.20,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:02.26,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,6,16,False,,,,True,6,8,7a313b79,0,MyDesign,False,False,True,False,0.1kHz,True,True,,200,0,False,49.376321353065535,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,18,141.278721922,15,True,,False,True,2,db,Tst,AccelMain,2,4,StreamInfSVM_5,6,4,False,5,True,True,6,0.0,,False,dfs,,100.0,6,False,True,True,True,False,1000000000.0,,hybrid,220,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,1,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,2,2,4,,False,1,True,1,,False,0:11.98,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:00.58,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.04kHz,True,True,,200,0,False,37.6,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,1,12.422393988,1,True,,False,True,2,db,Tst,AccelMain,2,4,StreamSimple_0,6,4,False,,True,True,6,0.0,,False,dfs,,100.0,6,False,True,True,True,False,1000000000.0,,hybrid,25,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,4,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,2,2,4,,False,4,True,1,,False,0:47.34,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.64,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,4,7a313b79,0,MyDesign,False,False,True,False,0.11kHz,True,True,,200,0,False,42.66421117249847,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,4,32.702453703,2,True,,False,True,2,db,Tst,AccelMain,2,4,StreamSumFields_0,6,4,False,2,True,True,6,0.0,,False,dfs,,100.0,6,False,True,True,True,False,1000000000.0,,hybrid,181,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,10,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,2,2,4,,False,10,True,1,,False,0:49.82,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:00.83,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,7,7a313b79,0,MyDesign,False,False,True,False,0.22kHz,True,True,,200,0,False,34.15439309294057,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,6,43.195158285,2,True,,False,True,2,db,Tst,AccelMain,2,4,StreamSumFields_1,6,4,False,2,True,True,6,0.0,,False,dfs,,100.0,6,False,True,True,True,False,1000000000.0,,hybrid,179,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,14,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,5,2,2,4,,False,14,True,1,,False,4:13.24,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.22,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,9,7a313b79,0,MyDesign,False,False,True,False,0.97kHz,True,True,,200,0,False,8.415376243011924,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,10,119.651818255,10,True,,False,True,2,db,Tst,AccelMain,2,4,StreamTrainLogReg_0,6,4,False,10,True,True,6,0.0,,False,dfs,,50.29436501261564,6,False,True,True,True,False,1000000000.0,,hybrid,1189,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,20,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,8,2,2,4,,False,20,True,1,,False,4:41.37,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:02.20,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,12,7a313b79,0,MyDesign,False,False,True,False,0.54kHz,True,True,,200,0,False,7.5879902649068605,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,12,108.646362444,10,True,,False,True,2,db,Tst,AccelMain,2,4,StreamTrainLogReg_1,6,4,False,10,True,True,6,0.0,,False,dfs,,50.37910699241786,6,False,True,True,True,False,1000000000.0,,hybrid,1187,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,20,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,8,2,2,4,,False,20,True,1,,False,3:52.25,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.30,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,12,7a313b79,0,MyDesign,False,False,True,False,0.91kHz,True,True,,200,0,False,7.645800820761806,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,12,127.039903519,10,True,,False,True,2,db,Tst,AccelMain,2,4,StreamTrainLogReg_2,6,4,False,10,True,True,6,0.0,,False,dfs,,70.46413502109705,6,False,True,True,True,False,1000000000.0,,hybrid,1185,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,26,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,11,2,2,4,,False,26,True,1,,False,3:20.84,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.89,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,15,7a313b79,0,MyDesign,False,False,True,False,0.63kHz,True,True,,200,0,False,6.910671745836582,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,14,168.962768789,10,True,,False,True,2,db,Tst,AccelMain,2,4,StreamTrainLogReg_3,6,4,False,10,True,True,6,0.0,,False,dfs,,70.5832628909552,6,False,True,True,True,False,1000000000.0,,hybrid,1183,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,28,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,13,2,2,4,,False,28,True,1,,False,3:54.28,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.77,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,11,16,False,,,,True,11,15,7a313b79,0,MyDesign,False,False,True,False,0.67kHz,True,True,,200,0,False,6.211027743135771,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,18,210.318613171,11,True,,False,True,2,db,Tst,AccelMain,2,4,StreamTrainLogReg_4,6,4,False,10,True,True,6,0.0,,False,dfs,,69.99161777032691,6,False,True,True,True,False,1000000000.0,,hybrid,1193,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,40,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,16,2,2,4,,False,40,True,1,,False,4:57.64,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:04.44,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,24,7a313b79,0,MyDesign,False,False,True,False,0.27kHz,True,True,,200,0,False,6.189940512507627,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,18,156.64850381,10,True,,False,True,2,db,Tst,AccelMain,2,4,StreamTrainLogReg_5,6,4,False,10,True,True,6,0.0,,False,dfs,,87.91946308724832,6,False,True,True,True,False,1000000000.0,,hybrid,1192,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,14,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,5,2,2,4,,False,14,True,1,,False,2:42.44,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.89,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,10,16,False,,,,True,10,9,7a313b79,0,MyDesign,False,False,True,False,0.63kHz,True,True,,200,0,False,6.921585202128188,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,10,74.164444095,10,True,,False,True,2,db,Tst,AccelMain,2,4,StreamTrainLogReg_6,6,4,False,10,True,True,6,0.0,,False,dfs,,57.90363482671175,6,False,True,True,True,False,1000000000.0,,hybrid,1183,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,38,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,15,2,2,4,,False,38,True,1,,False,13:12.94,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:16.07,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,40,16,False,,,,True,40,23,7a313b79,0,MyDesign,False,False,True,False,0.28kHz,True,True,,200,0,False,4.208985644608655,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,23,588.264926776,40,True,,False,True,2,db,Tst,AccelMain,2,4,StreamTrainMLP_0,6,4,False,40,True,True,6,0.0,,False,dfs,,100.0,6,False,True,True,True,False,1000000000.0,,hybrid,4499,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,38,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,15,2,2,4,,False,38,True,1,,False,4:52.94,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:42.53,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,40,16,False,,,,True,40,23,7a313b79,0,MyDesign,False,False,True,False,0.78kHz,True,True,,200,0,False,4.058819280082682,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,23,461.087501433,40,True,,False,True,2,db,Tst,AccelMain,2,4,StreamTrainMLP_1,6,4,False,40,True,True,6,0.0,,False,dfs,,33.70112447619909,6,False,True,True,True,False,1000000000.0,,hybrid,33171,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,2,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,,0,4,,False,2,True,1,,False,0:30.05,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:00.84,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.1kHz,True,True,,200,0,False,29.878048780487806,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,2,29.199492292,1,True,,False,True,,db,Tst,AccelMain,2,4,SumSquare_0,6,4,False,,True,True,6,0.0,,False,dfs,,78.04878048780488,6,False,True,True,True,False,1000000000.0,,hybrid,82,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,2,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,,0,4,,False,2,True,1,,False,0:23.68,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:01.43,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.73kHz,True,True,,200,0,False,25.383877159309023,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,2,34.749618802,2,True,,False,True,,db,Tst,AccelMain,2,4,SumSquare_1,6,4,False,,True,True,6,0.0,,False,dfs,,98.2725527831094,6,False,True,True,True,False,1000000000.0,,hybrid,1042,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,2,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,,0,4,,False,2,True,1,,False,0:19.29,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:00.67,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.55kHz,True,True,,200,0,False,26.08108108108108,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,2,32.203932855,1,True,,False,True,,db,Tst,AccelMain,2,4,SumSquare_2,6,4,False,,True,True,6,0.0,,False,dfs,,95.13513513513513,6,False,True,True,True,False,1000000000.0,,hybrid,370,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,3,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,,0,4,,False,3,True,1,,False,0:20.70,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:00.74,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.72kHz,True,True,,200,0,False,39.320754716981135,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,3,29.705300995,3,True,,False,True,,db,Tst,AccelMain,2,4,SumSquare_3,6,4,False,,True,True,6,0.0,,False,dfs,,96.60377358490567,6,False,True,True,True,False,1000000000.0,,hybrid,530,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,3,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,1,,0,4,,False,3,True,1,,False,0:23.45,bfs,mesh,False,True,H-hop,,,1,,eb63c002,,True,,,False,0:02.08,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,,16,False,,,,True,,0,7a313b79,0,MyDesign,False,False,True,False,0.09kHz,True,True,,200,0,False,38.144329896907216,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,3,25.933869457,2,True,,False,True,,db,Tst,AccelMain,2,4,SumSquare_5,6,4,False,,True,True,6,0.0,,False,dfs,,90.72164948453609,6,False,True,True,True,False,1000000000.0,,hybrid,194,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
