VPCU-alloc,routing-cost,col,tungsten,runp2p_wbw,algo,OPS-All,merge-algo,VMC-split,run-tst,lrange,app,prtime,runp2p_complete,pattern,VDAG-alloc,debug-tst,OPS-Other,DAG,genpir_err,rtelm,proute-q,simulate,OPS-Prog FU,split-algo,mapping,waveform,tokenout,project,mdone,DAG_Total,simfreq,MC_Total,runp2p_time,codegen,reserve-pcu,run-psim,vec,VDAG-split,retime-buffer-only,split-forward,row,scheduled,slink,runp2p_err,argin,freq,PMU_Total,mem-tech,VBB,VMC-alloc,maketst_err,pmu-sram-size,runp2p_rbw,module,VDAG,runproute_time,MC,backend,pmu-stage,PCU,retime-local,OPS-FU,flit-width,vdot,vlink,runp2p_dram_power,open,rundot,routing-algo,runhybrid_time,trace,fast,PCU_Total,vcLimit,runhybrid_dram_power,gentst_time,runhybrid_wbw,constprop,memelm,VPMU-alloc,mergeTime_ms,link-prop,net,clock,avgActive,stat,VPCU-split,runproute_err,succeeded,runp2p_deadlock,time-out,argout,proute-seed,runhybrid_cycle,name,VMC,retime-glob,VBB-split,PMU,VPMU-split,arch,runhybrid_complete,reserve-pmu,dot,maketst_time,vc,spatial_sha,VPMU,bcread,notFit,merge,runp2p_cycle,runhybrid_success,run-proute,fifo-depth,load,runp2p_pass,dedicated-dag,proute-opts,nn,save,OPS-Flt,dag,retime-exout,proute-algo,pcu-stage,debug,pracc,VBB-alloc,split,runhybrid_rbw,runhybrid_err,gentst_err,psim-q,runhybrid_pass,genpir,start-id,dupra,psim,pir_sha,VPCU,ag-dce,OPS-Fix,time,VAFG,dag-stage,igraph,maxActive,merge-forward,runp2p_success,split-thread,word,topo,runhybrid_deadlock,VAFG-alloc,verbose,pirArgs,vfifo,sr,VAFG-split
19,H-hop,20,True,0.226916,route_min_directed_valient,,bfs,3,False,True,Kmeans_2,,True,checkerboard,0,False,,10,,True,4,False,,dfs,True,True,5,pirTest,True,40,2.31kHz,40,0:31.21,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,3,,65536,1.81533,False,0,,3,Tst,6,37,False,,512,True,2,,False,True,dor,,False,True,200,4,,177.289330069,,True,False,15,,db,hybrid,1000000000,32.29438614046508,True,47,,True,False,100,4,0,,AccelMain,3,False,,17,17,MyDesign,False,0,True,5:10.64,4,9d801345,17,True,,False,72203,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,47,True,,2020-01-30 17:52:55 -0800,1,6,False,90.76631164910046,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
16,H-hop,20,True,0.116159,route_min_directed_valient,,bfs,3,False,True,Kmeans_3,,True,checkerboard,0,False,,10,,True,4,False,,dfs,True,True,5,pirTest,True,40,2.24kHz,40,1:03.01,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,3,,65536,0.929272,False,0,,3,Tst,6,31,False,,512,True,2,,False,True,dor,,False,True,200,4,,102.524591313,,True,False,12,,db,hybrid,1000000000,23.404157559019733,True,41,,True,False,100,4,0,,AccelMain,3,False,,13,13,MyDesign,False,0,True,3:33.57,4,9d801345,13,True,,False,141048,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,41,True,,2020-01-30 17:52:55 -0800,1,6,False,92.92723044637286,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
15,H-hop,20,True,0.0886134,route_min_directed_valient,,bfs,3,False,True,Kmeans_4,,True,checkerboard,0,False,,7,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.58kHz,40,1:56.87,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,3,,65536,0.708907,False,0,,3,Tst,6,37,False,,512,True,2,,False,True,dor,,False,True,200,4,,188.001437478,,True,False,12,,db,hybrid,1000000000,19.512888974685797,True,44,,True,False,100,4,0,,AccelMain,3,False,,15,15,MyDesign,False,0,True,3:19.76,4,9d801345,15,True,,False,184893,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,44,True,,2020-01-30 17:52:55 -0800,1,6,False,70.89073139599661,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
23,H-hop,20,True,0.227704,route_min_directed_valient,,bfs,3,False,True,Kmeans_5,,True,checkerboard,0,False,,20,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.36kHz,40,0:52.99,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,3,,65536,1.82163,False,0,,3,Tst,6,45,False,,512,True,2,,False,True,dor,,False,True,200,4,,302.690395293,,True,False,15,,db,hybrid,1000000000,26.29557952181748,True,61,,True,False,100,4,0,,AccelMain,3,False,,18,18,MyDesign,False,0,True,3:43.78,4,9d801345,18,True,,False,71953,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,61,True,,2020-01-30 17:52:55 -0800,1,6,False,91.08167831779078,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
17,H-hop,20,True,0.116324,route_min_directed_valient,,bfs,3,False,True,Kmeans_6,,True,checkerboard,0,False,,10,,True,4,False,,dfs,True,True,5,pirTest,True,40,2.63kHz,40,0:53.59,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,3,,65536,0.930592,False,0,,3,Tst,6,39,False,,512,True,2,,False,True,dor,,False,True,200,4,,154.739102434,,True,False,12,,db,hybrid,1000000000,20.321493146275895,True,49,,True,False,100,4,0,,AccelMain,3,False,,15,15,MyDesign,False,0,True,4:26.95,4,9d801345,15,True,,False,140848,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,49,True,,2020-01-30 17:52:55 -0800,1,6,False,93.05918436896512,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
20,H-hop,20,True,0.227622,route_min_directed_valient,,bfs,3,False,True,Kmeans_7,,True,checkerboard,0,False,,10,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.74kHz,40,0:41.33,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,3,,65536,1.82098,False,0,,3,Tst,6,48,False,,512,True,2,,False,True,dor,,False,True,200,4,,198.82900809,,True,False,15,,db,hybrid,1000000000,29.514508906782634,True,58,,True,False,100,4,0,,AccelMain,3,False,,20,20,MyDesign,False,0,True,2:15.79,4,9d801345,20,True,,False,71979,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,58,True,,2020-01-30 17:52:55 -0800,1,6,False,91.04877811583934,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
24,H-hop,20,True,0.22852,route_min_directed_valient,,bfs,3,False,True,Kmeans_8,,True,checkerboard,0,False,,20,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.03kHz,40,1:09.50,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,3,,65536,1.82816,False,0,,3,Tst,6,53,False,,512,True,2,,False,True,dor,,False,True,200,4,,229.972621914,,True,False,15,,db,hybrid,1000000000,23.764244169828164,True,69,,True,False,100,4,0,,AccelMain,3,False,,20,20,MyDesign,False,0,True,4:42.14,4,9d801345,20,True,,False,71696,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,69,True,,2020-01-30 17:52:55 -0800,1,6,False,91.4081678196831,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
38,H-hop,20,True,0.335079,route_min_directed_valient,,bfs,3,False,True,Kmeans_9,,True,checkerboard,0,False,,37,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.0kHz,40,0:48.89,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,3,,65536,2.68063,False,0,,3,Tst,6,84,False,,512,True,2,,False,True,dor,,False,True,200,4,,398.338084818,,True,False,18,,db,hybrid,1000000000,20.44728164677703,True,127,,True,False,100,4,0,,AccelMain,3,False,,40,28,MyDesign,False,0,True,3:42.48,4,9d801345,28,True,,False,48896,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,127,True,,2020-01-30 17:52:55 -0800,1,6,False,90.05235602094241,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
2,H-hop,20,True,0.0,route_min_directed_valient,,bfs,,False,True,LUTTest_0,,True,checkerboard,0,False,,1,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.07kHz,40,0:00.71,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,,,65536,0.0,False,0,,0,Tst,6,1,False,,512,True,2,,False,True,dor,,False,True,200,4,,29.398008049,,True,False,2,,db,hybrid,1000000000,10.849056603773585,True,2,,True,False,100,4,0,,AccelMain,,False,,2,2,MyDesign,False,0,True,0:20.41,4,9d801345,2,True,,False,53,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,2,True,,2020-01-30 17:52:55 -0800,1,6,False,15.09433962264151,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
2,H-hop,20,True,0.0,route_min_directed_valient,,bfs,,False,True,LUTTest_1,,True,checkerboard,0,False,,0,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.17kHz,40,0:00.91,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,,,65536,0.0,False,0,,0,Tst,6,2,False,,512,True,2,,False,True,dor,,False,True,200,4,,11.984652756,,True,False,2,,db,hybrid,1000000000,51.107594936708864,True,2,,True,False,100,4,0,,AccelMain,,False,,2,2,MyDesign,False,0,True,0:21.70,4,9d801345,2,True,,False,158,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,2,True,,2020-01-30 17:52:55 -0800,1,6,False,81.0126582278481,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
3,H-hop,20,True,0.0,route_min_directed_valient,,bfs,,False,True,LUTTest_2,,True,checkerboard,0,False,,0,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.22kHz,40,0:00.46,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,,,65536,0.0,False,0,,0,Tst,6,3,False,,512,True,2,,False,True,dor,,False,True,200,4,,25.583496129,,True,False,2,,db,hybrid,1000000000,49.04798172124905,True,3,,True,False,100,4,0,,AccelMain,,False,,2,2,MyDesign,False,0,True,0:17.96,4,9d801345,2,True,,False,101,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,3,True,,2020-01-30 17:52:55 -0800,1,6,False,63.366336633663366,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
3,H-hop,20,True,0.0,route_min_directed_valient,,bfs,,False,True,LUTTest_3,,True,checkerboard,0,False,,1,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.11kHz,40,0:00.43,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,,,65536,0.0,False,0,,0,Tst,6,2,False,,512,True,2,,False,True,dor,,False,True,200,4,,46.030746635,,True,False,2,,db,hybrid,1000000000,7.672634271099744,True,3,,True,False,100,4,0,,AccelMain,,False,,4,4,MyDesign,False,0,True,0:28.28,4,9d801345,4,True,,False,46,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,3,True,,2020-01-30 17:52:55 -0800,1,6,False,8.695652173913043,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
3,H-hop,20,True,0.0,route_min_directed_valient,,bfs,,False,True,LUTTest_4,,True,checkerboard,0,False,,1,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.03kHz,40,0:00.66,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,,,65536,0.0,False,0,,0,Tst,6,0,False,,512,True,2,,False,True,dor,,False,True,200,4,,11.351719141,,True,False,,,db,hybrid,1000000000,5.2631578947368425,True,3,,True,False,100,4,0,,AccelMain,,False,,2,,MyDesign,False,0,True,0:10.11,4,9d801345,,True,,False,19,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,3,True,,2020-01-30 17:52:55 -0800,1,6,False,5.2631578947368425,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
13,H-hop,20,True,0.0151497,route_min_directed_valient,,bfs,4,False,True,LogReg_0,,True,checkerboard,0,False,,5,,True,4,False,,dfs,True,True,5,pirTest,True,40,5.18kHz,40,0:01.63,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,4,,65536,7.99148,False,0,,4,Tst,6,15,False,,512,True,2,,False,True,dor,,False,True,200,4,,73.157508622,,True,False,11,,db,hybrid,1000000000,4.886247845422774,True,20,,True,False,100,4,0,,AccelMain,4,False,,11,11,MyDesign,False,0,True,1:33.37,4,9d801345,11,True,,False,8449,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,20,True,,2020-01-30 17:52:55 -0800,1,6,False,12.119777488460173,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
16,H-hop,20,True,0.0293376,route_min_directed_valient,,bfs,4,False,True,LogReg_1,,True,checkerboard,0,False,,7,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.77kHz,40,0:02.47,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,4,,65536,15.4756,False,0,,4,Tst,6,22,False,,512,True,2,,False,True,dor,,False,True,200,4,,81.664525166,,True,False,12,,db,hybrid,1000000000,7.1452593067018535,True,29,,True,False,100,4,0,,AccelMain,4,False,,14,14,MyDesign,False,0,True,2:49.62,4,9d801345,14,True,,False,4363,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,29,True,,2020-01-30 17:52:55 -0800,1,6,False,23.470089388035756,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
19,H-hop,20,True,0.0291373,route_min_directed_valient,,bfs,6,False,True,LogReg_2,,True,checkerboard,0,False,,7,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.04kHz,40,0:04.21,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,6,,65536,15.1805,False,0,,6,Tst,6,21,False,,512,True,2,,False,True,dor,,False,True,200,4,,139.505644072,,True,False,17,,db,hybrid,1000000000,6.08869935124061,True,28,,True,False,100,4,0,,AccelMain,6,False,,17,17,MyDesign,False,0,True,2:40.41,4,9d801345,17,True,,False,4393,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,28,True,,2020-01-30 17:52:55 -0800,1,6,False,11.65490553152743,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
25,H-hop,20,True,0.0553633,route_min_directed_valient,,bfs,6,False,True,LogReg_3,,True,checkerboard,0,False,,11,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.55kHz,40,0:04.20,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,6,,65536,28.8443,False,0,,6,Tst,6,35,False,,512,True,2,,False,True,dor,,False,True,200,4,,121.90548806,,True,False,19,,db,hybrid,1000000000,8.353157439446367,True,46,,True,False,100,4,0,,AccelMain,6,False,,23,23,MyDesign,False,0,True,3:59.49,4,9d801345,23,True,,False,2312,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,46,True,,2020-01-30 17:52:55 -0800,1,6,False,22.14532871972318,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
37,H-hop,20,True,0.0970432,route_min_directed_valient,,bfs,6,False,True,LogReg_4,,True,checkerboard,0,False,,17,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.3kHz,40,0:04.41,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,6,,65536,50.5595,False,0,,6,Tst,6,59,False,,512,True,2,,False,True,dor,,False,True,200,4,,326.736228023,,True,False,23,,db,hybrid,1000000000,11.469598180439727,True,76,,True,False,100,4,0,,AccelMain,6,False,,35,35,MyDesign,False,0,True,6:35.17,4,9d801345,35,True,,False,1319,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,76,True,,2020-01-30 17:52:55 -0800,1,6,False,38.81728582259287,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
43,H-hop,20,True,0.0811153,route_min_directed_valient,,bfs,10,False,True,LogReg_5,,True,checkerboard,0,False,,19,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.97kHz,40,0:01.62,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,10,,65536,42.2611,False,0,,10,Tst,6,61,False,,512,True,2,,False,True,dor,,False,True,200,4,,387.524088704,,True,False,33,,db,hybrid,1000000000,6.990297626851973,True,80,,True,False,100,4,0,,AccelMain,10,False,,41,41,MyDesign,False,0,True,4:11.73,4,9d801345,41,True,,False,1578,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,80,True,,2020-01-30 17:52:55 -0800,1,6,False,16.223067173637517,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
45,H-hop,20,True,0.0907801,route_min_directed_valient,,bfs,8,False,True,LogReg_6,,True,checkerboard,0,False,,18,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.82kHz,40,0:01.72,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,8,,65536,47.2965,False,0,,8,Tst,6,72,False,,512,True,2,,False,True,dor,,False,True,200,4,,442.114206102,,True,False,29,,db,hybrid,1000000000,9.67720781113378,True,90,,True,False,100,4,0,,AccelMain,8,False,,41,41,MyDesign,False,0,True,3:13.43,4,9d801345,41,True,,False,1410,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,90,True,,2020-01-30 17:52:55 -0800,1,6,False,27.23404255319149,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
12,H-hop,20,True,7.91537,route_min_directed_valient,,bfs,2,False,True,MLP_0,,True,checkerboard,0,False,,10,,True,4,False,,dfs,True,True,5,pirTest,True,40,7.8kHz,40,0:02.12,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,10.2366,False,0,,2,Tst,6,9,False,,512,True,2,,False,True,dor,,False,True,200,4,,61.924565361,,True,False,10,,db,hybrid,1000000000,35.43864706894387,True,19,,True,False,100,4,0,,AccelMain,2,False,,10,10,MyDesign,False,0,True,1:05.24,4,9d801345,10,True,,False,16543,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,19,True,,2020-01-30 17:52:55 -0800,1,6,False,49.47107537931451,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
38,H-hop,20,True,26.3575,route_min_directed_valient,,bfs,2,False,True,MLP_1,,True,checkerboard,0,False,,30,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.44kHz,40,0:03.46,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,14.7762,False,0,,2,Tst,6,22,False,,512,True,2,,False,True,dor,,False,True,200,4,,114.60605176,,True,False,4,,db,hybrid,1000000000,39.95481529550316,True,52,,True,False,100,4,0,,AccelMain,2,False,,4,4,MyDesign,False,0,True,1:44.08,4,9d801345,4,True,,False,4968,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,52,True,,2020-01-30 17:52:55 -0800,1,6,False,41.18357487922705,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
