runhybrid_wbw,constprop,VBB-alloc,VBB-split,VPMU,runp2p_time,VPCU-split,bcread,dag-stage,time,DAG_Total,algo,runhybrid_time,ag-dce,pcu-stage,runp2p_complete,merge,routing-cost,runhybrid_cycle,load,mergeTime_ms,gentst_time,proute-q,arch,time-out,VAFG-split,freq,gentst_err,link-prop,mdone,avgActive,PMU,maketst_time,reserve-pmu,genpir,OPS-Flt,psim,OPS-Prog FU,VMC,debug-tst,app,MC_Total,project,pattern,vfifo,topo,dedicated-dag,VAFG-alloc,pmu-stage,tungsten,VPMU-alloc,MC,simulate,runp2p_err,vcLimit,runhybrid_success,proute-algo,clock,VMC-split,trace,vc,merge-forward,backend,VPMU-split,split-forward,run-proute,scheduled,runp2p_rbw,vlink,dupra,split,psim-q,mapping,spatial_sha,mem-tech,runhybrid_rbw,tokenout,retime-buffer-only,OPS-Other,module,runproute_time,maketst_err,dag,net,waveform,runp2p_success,maxActive,nn,runhybrid_dram_power,split-algo,row,save,vec,runhybrid_complete,VDAG-split,VDAG-alloc,PMU_Total,succeeded,fast,runhybrid_err,run-tst,OPS-Fix,codegen,VDAG,lrange,pracc,argin,run-psim,merge-algo,flit-width,reserve-pcu,stat,pmu-sram-size,name,dot,debug,split-thread,proute-seed,simfreq,retime-glob,PCU,igraph,rtelm,fifo-depth,sr,argout,vdot,retime-local,DAG,memelm,PCU_Total,VPCU-alloc,retime-exout,pirArgs,prtime,genpir_err,OPS-FU,runp2p_dram_power,proute-opts,VMC-alloc,notFit,word,open,VAFG,start-id,slink,routing-algo,VBB,col,runproute_err,runp2p_deadlock,runp2p_cycle,VPCU,OPS-All,pir_sha,runhybrid_deadlock,verbose,runhybrid_pass,runp2p_wbw,runp2p_pass
,True,,,,0:19.35,73,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,71.495727378,4,MyDesign,100,1,1000000000.0,,db,True,9.462375223686905,8,4:23.15,0,True,,False,,12,False,DRAMMergeSort_4,40,pirTest,checkerboard,4,mesh,False,1,6,True,,12,False,,4,False,route_min_directed_valient,1000000000,12,False,4,False,Tst,,False,False,False,56.7402,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,28.9838664024908,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,3.1kHz,False,44,False,True,16,True,4,True,False,21,False,200,73,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,12,,32,False,1,0,4,dor,,20,,False,60061,73,,2bf187f9,False,False,,56.7402,
,True,,,,0:08.47,66,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,57.087957813,4,MyDesign,100,1,1000000000.0,,db,True,9.313741950407795,8,3:12.91,0,True,,False,,10,False,DRAMMergeSort_5,40,pirTest,checkerboard,4,mesh,False,1,6,True,,10,False,,4,False,route_min_directed_valient,1000000000,10,False,4,False,Tst,,False,False,False,53.0594,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,47.374508443210736,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,4.08kHz,False,42,False,True,16,True,4,True,False,16,False,200,61,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,10,,32,False,1,0,4,dor,,20,,False,34584,66,,2bf187f9,False,False,,53.0594,
,True,,,,0:17.29,55,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,54.038613413,4,MyDesign,100,1,1000000000.0,,db,True,11.889565726411298,6,4:09.82,0,True,,False,,9,False,DRAMMergeSort_6,40,pirTest,checkerboard,4,mesh,False,1,6,True,,9,False,,4,False,route_min_directed_valient,1000000000,9,False,4,False,Tst,,False,False,False,56.1059,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,36.71386236417517,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,3.51kHz,False,33,False,True,16,True,4,True,False,16,False,200,55,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,9,,32,False,1,0,4,dor,,20,,False,60740,55,,2bf187f9,False,False,,56.1059,
,True,,,,0:16.36,162,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,159.435809348,4,MyDesign,100,1,1000000000.0,,db,True,5.622942694889003,20,9:47.56,0,True,,False,,25,False,DRAMMergeSort_7,40,pirTest,checkerboard,4,mesh,False,1,6,True,,25,False,,4,False,route_min_directed_valient,1000000000,25,False,4,False,Tst,,False,False,False,56.4618,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,29.07076923076923,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,1.99kHz,False,105,False,True,16,True,4,True,False,37,False,200,151,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,25,,32,False,1,0,4,dor,,20,,False,32500,162,,2bf187f9,False,False,,56.4618,
,True,,,2,0:00.55,4,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,13.3063111,4,MyDesign,100,1,1000000000.0,,db,True,41.005291005291,2,0:49.68,0,True,,False,,2,False,DotProduct_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,2,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,2,False,False,False,65.0159,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,50.79365079365079,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.23kHz,False,1,False,True,16,True,4,True,False,3,False,200,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,126,4,,2bf187f9,False,False,,0.0,True
,True,,,2,0:00.51,4,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,13.999508121,4,MyDesign,100,1,1000000000.0,,db,True,59.77409831857272,2,0:45.32,0,True,,False,,2,False,DotProduct_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,2,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,2,False,False,False,7.36029,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,92.00359389038634,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,2.18kHz,False,4,False,True,16,True,4,True,False,0,False,200,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,1113,4,,2bf187f9,False,False,,0.0,True
,True,,,4,0:00.56,7,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,19.134808065,4,MyDesign,100,1,1000000000.0,,db,True,61.78073089700997,4,0:52.49,0,True,,False,,4,False,DotProduct_2,40,pirTest,checkerboard,4,mesh,False,1,6,True,4,4,False,,4,False,route_min_directed_valient,1000000000,4,False,4,False,Tst,4,False,False,False,13.608,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,85.04983388704319,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,1.07kHz,False,7,False,True,16,True,4,True,False,0,False,200,7,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,4,,32,False,1,0,4,dor,,20,,False,602,7,,2bf187f9,False,False,,0.0,True
,True,,,4,0:00.53,7,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,18.893792888,4,MyDesign,100,1,1000000000.0,,db,True,17.641381972592164,4,0:54.41,0,True,,False,,4,False,DotProduct_3,40,pirTest,checkerboard,4,mesh,False,1,6,True,4,4,False,,4,False,route_min_directed_valient,1000000000,4,False,4,False,Tst,4,False,False,False,52.1783,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,20.38216560509554,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.3kHz,False,2,False,True,16,True,4,True,False,5,False,200,7,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,4,,32,False,1,0,4,dor,,20,,False,157,7,,2bf187f9,False,False,,0.0,True
,True,,,16,0:00.72,26,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,58.469787262,4,MyDesign,100,1,1000000000.0,,db,True,4.838709677419355,16,2:49.61,0,True,,False,,16,False,DotProduct_4,40,pirTest,checkerboard,4,mesh,False,1,6,True,16,16,False,,4,False,route_min_directed_valient,1000000000,16,False,4,False,Tst,16,False,False,False,54.2517,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,5.298013245033113,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.21kHz,False,9,False,True,16,True,4,True,False,17,False,200,25,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,16,,32,False,1,0,4,dor,,20,,False,151,26,,2bf187f9,False,False,,0.0,True
,True,,,6,0:00.55,14,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,31.111511811,4,MyDesign,100,1,1000000000.0,,db,True,16.48739495798319,6,1:23.84,0,True,,False,,6,False,DotProduct_5,40,pirTest,checkerboard,4,mesh,False,1,6,True,6,6,False,,4,False,route_min_directed_valient,1000000000,6,False,4,False,Tst,6,False,False,False,68.8403,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,18.48739495798319,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.22kHz,False,7,False,True,16,True,4,True,False,7,False,200,12,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,6,,32,False,1,0,4,dor,,20,,False,119,14,,2bf187f9,False,False,,0.0,True
,True,,,2,0:00.57,8,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,18.954078252,4,MyDesign,100,1,1000000000.0,,db,True,59.41580756013746,2,0:53.96,0,True,,False,,2,False,DotProduct_6,40,pirTest,checkerboard,4,mesh,False,1,6,True,2,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,2,False,False,False,28.1512,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,76.97594501718213,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.51kHz,False,5,False,True,16,True,4,True,False,3,False,200,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,291,8,,2bf187f9,False,False,,0.0,True
,True,,,6,0:00.53,24,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,43.230283217,4,MyDesign,100,1,1000000000.0,,db,True,38.15676141257537,6,1:52.48,0,True,,False,,6,False,DotProduct_7,40,pirTest,checkerboard,4,mesh,False,1,6,True,6,6,False,,4,False,route_min_directed_valient,1000000000,6,False,4,False,Tst,6,False,False,False,47.6279,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,44.76744186046512,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.32kHz,False,17,False,True,16,True,4,True,False,7,False,200,16,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,6,,32,False,1,0,4,dor,,20,,False,172,24,,2bf187f9,False,False,,0.0,True
,True,,,1,0:00.50,12,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,28.479264061,4,MyDesign,100,1,1000000000.0,,db,True,11.385199240986717,1,0:55.33,0,True,,False,,1,False,FIFOTest_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,1,1,False,,4,False,route_min_directed_valient,1000000000,1,False,4,False,Tst,1,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,34.40860215053763,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.19kHz,False,7,False,True,16,True,4,True,False,5,False,200,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,1,,32,False,1,0,4,dor,,20,,False,93,12,,2bf187f9,False,False,,1.37634,
,True,,,2,0:00.49,10,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,22.45354921,4,MyDesign,100,1,1000000000.0,,db,True,14.190093708165998,2,0:48.92,0,True,,False,,1,False,FIFOTest_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,1,1,False,,4,False,route_min_directed_valient,1000000000,1,False,4,False,Tst,2,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,38.55421686746988,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.17kHz,False,6,False,True,16,True,4,True,False,4,False,200,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,1,,32,False,1,0,4,dor,,20,,False,83,10,,2bf187f9,False,False,,1.54217,
,True,,,2,0:00.60,15,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,36.726523448,4,MyDesign,100,1,1000000000.0,,db,True,12.903225806451612,2,1:05.99,0,True,,False,,1,False,FIFOTest_2,40,pirTest,checkerboard,4,mesh,False,1,6,True,1,1,False,,4,False,route_min_directed_valient,1000000000,1,False,4,False,Tst,2,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,34.40860215053763,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.15kHz,False,10,False,True,16,True,4,True,False,5,False,200,7,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,1,,32,False,1,0,4,dor,,20,,False,93,15,,2bf187f9,False,False,,1.37634,
,True,,,2,0:00.54,28,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,43.279035485,4,MyDesign,100,1,1000000000.0,,db,True,15.32258064516129,2,1:24.28,0,True,,False,,1,False,FIFOTest_3,40,pirTest,checkerboard,4,mesh,False,1,6,True,1,1,False,,4,False,route_min_directed_valient,1000000000,1,False,4,False,Tst,2,False,False,False,0.344086,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,60.215053763440864,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.34kHz,False,16,False,True,16,True,4,True,False,12,False,200,18,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,1,,32,False,1,0,4,dor,,20,,False,186,28,,2bf187f9,False,False,,2.4086,
,True,,,11,0:29.11,15,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,38.478391529,4,MyDesign,100,1,1000000000.0,,db,True,28.08468902684544,11,2:00.37,0,True,,False,,5,False,GDA_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,11,5,False,,4,False,route_min_directed_valient,1000000000,5,False,4,False,Tst,11,False,False,False,0.492809,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,97.04544192503471,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,9.28kHz,False,9,False,True,16,True,4,True,False,6,False,200,11,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,5,,32,False,1,0,4,dor,,20,,False,270125,15,,2bf187f9,False,False,,0.242614,True
,True,,,11,0:00.99,15,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,36.23522936,4,MyDesign,100,1,1000000000.0,,db,True,23.02713171709621,11,2:00.76,0,True,,False,,5,False,GDA_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,11,5,False,,4,False,route_min_directed_valient,1000000000,5,False,4,False,Tst,11,False,False,False,1.62661,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,76.54643991777237,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,5.41kHz,False,9,False,True,16,True,4,True,False,6,False,200,11,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,5,,32,False,1,0,4,dor,,20,,False,5351,15,,2bf187f9,False,False,,0.765464,True
,True,,,15,0:01.13,22,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,54.786663005,4,MyDesign,100,1,1000000000.0,,db,True,25.845867849897893,15,2:16.06,0,True,,False,,5,False,GDA_2,40,pirTest,checkerboard,4,mesh,False,1,6,True,14,5,False,,4,False,route_min_directed_valient,1000000000,5,False,4,False,Tst,15,False,False,False,3.04123,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,71.55835080363383,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,2.53kHz,False,16,False,True,16,True,4,True,False,6,False,200,13,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,5,,32,False,1,0,4,dor,,20,,False,2862,22,,2bf187f9,False,False,,1.43117,True
,True,,,12,0:01.13,20,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,49.285901906,4,MyDesign,100,1,1000000000.0,,db,True,20.772914428929468,12,2:04.64,0,True,,False,,5,False,GDA_3,40,pirTest,checkerboard,4,mesh,False,1,6,True,11,5,False,,4,False,route_min_directed_valient,1000000000,5,False,4,False,Tst,12,False,False,False,1.63609,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,76.99248120300751,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,4.71kHz,False,14,False,True,16,True,4,True,False,6,False,200,12,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,5,,32,False,1,0,4,dor,,20,,False,5320,20,,2bf187f9,False,False,,0.769925,True
,True,,,17,0:01.41,33,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,80.206749558,4,MyDesign,100,1,1000000000.0,,db,True,18.432142908983582,17,2:26.32,0,True,,False,,5,False,GDA_4,40,pirTest,checkerboard,4,mesh,False,1,6,True,14,5,False,,4,False,route_min_directed_valient,1000000000,5,False,4,False,Tst,17,False,False,False,2.48473,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,58.464173565515274,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,2.48kHz,False,27,False,True,16,True,4,True,False,6,False,200,15,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,5,,32,False,1,0,4,dor,,20,,False,3503,33,,2bf187f9,False,False,,1.16928,True
,True,,,11,0:01.65,21,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,45.575715085,4,MyDesign,100,1,1000000000.0,,db,True,20.863579798817796,11,2:14.13,0,True,,False,,5,False,GDA_5,40,pirTest,checkerboard,4,mesh,False,1,6,True,11,5,False,,4,False,route_min_directed_valient,1000000000,5,False,4,False,Tst,11,False,False,False,0.902624,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,84.95281551384424,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,5.84kHz,False,15,False,True,16,True,4,True,False,6,False,200,12,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,5,,32,False,1,0,4,dor,,20,,False,9643,21,,2bf187f9,False,False,,0.424764,True
,True,,,14,1:02.81,30,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,67.363350693,4,MyDesign,100,1,1000000000.0,,db,True,18.29093871100431,14,2:37.54,0,True,,False,,5,False,GDA_6,40,pirTest,checkerboard,4,mesh,False,1,6,True,11,5,False,,4,False,route_min_directed_valient,1000000000,5,False,4,False,Tst,14,False,False,False,0.360243,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,70.94022645104025,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,5.88kHz,False,24,False,True,16,True,4,True,False,6,False,200,14,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,5,,32,False,1,0,4,dor,,20,,False,369528,30,,2bf187f9,False,False,,0.177351,True
