app,project,backend,freq,spatial_sha,pir_sha,time,genpir,genpir_err,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,runp2p_cycle,runhybrid_cycle,runp2p_err,runhybrid_err,maketst_err,runproute_err,gentst_err,runp2p_pass,runhybrid_pass,runp2p_deadlock,runhybrid_deadlock,runp2p_complete,runhybrid_complete,runp2p_dram_power,runhybrid_dram_power,runp2p_rbw,runhybrid_rbw,runp2p_wbw,runhybrid_wbw,maketst_time,runp2p_time,runhybrid_time,runproute_time,gentst_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,notFit,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,VMC,VDAG,VPMU,VPCU,row,col,pirArgs,algo,pattern,slink,vlink,prtime,vcLimit,maxActive,avgActive,runp2p_success,runhybrid_success,succeeded,simfreq
StreamInfKmeans_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,1121,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:21.92,0:00.45,,,28.55586824,"164200 OP, 146.48 GOPS","47803 OP, 42.64 GOPS","65643 OP, 58.56 GOPS",,"98557 OP, 87.92 GOPS","47803 OP, 42.64 GOPS",,2,4,4,7,40,40,200,200,2,0,4,11,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,93.75557537912579,38.06221403700613,True,False,True,2.49kHz
StreamInfKmeans_1,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,609,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,2:09.59,0:00.52,,,37.130665358,"174723 OP, 286.90 GOPS","161599 OP, 265.35 GOPS","60221 OP, 98.89 GOPS",,"114502 OP, 188.02 GOPS","49205 OP, 80.80 GOPS",,2,8,5,14,40,40,200,200,2,0,5,22,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,91.78981937602627,39.360352291386775,True,False,True,1.17kHz
StreamInfKmeans_2,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,609,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:46.30,0:00.44,,,34.854814243,"177473 OP, 291.42 GOPS","31473 OP, 51.68 GOPS","57937 OP, 95.13 GOPS",,"119536 OP, 196.28 GOPS","31473 OP, 51.68 GOPS",,2,6,4,10,40,40,200,200,2,0,4,16,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,88.50574712643679,44.593009617640156,True,False,True,1.38kHz
StreamInfKmeans_3,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,2145,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:06.73,0:00.35,,,28.85484306,"194725 OP, 90.78 GOPS","169933 OP, 79.22 GOPS","90175 OP, 42.04 GOPS",,"104550 OP, 48.74 GOPS","55951 OP, 26.08 GOPS",,2,4,4,8,40,40,200,200,2,0,4,12,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,96.73659673659674,31.260997067448677,True,False,True,6.13kHz
StreamInfKmeans_4,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,1121,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:51.65,0:00.55,,,35.316308649,"191442 OP, 170.78 GOPS","35525 OP, 31.69 GOPS","69965 OP, 62.41 GOPS",,"121477 OP, 108.36 GOPS","35525 OP, 31.69 GOPS",,2,6,4,11,40,40,200,200,2,0,4,17,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,93.75557537912579,36.47508602013508,True,False,True,2.04kHz
StreamInfKmeans_6,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,533,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:47.60,0:00.49,,,63.445594787,"229379 OP, 430.35 GOPS","212131 OP, 397.99 GOPS","63437 OP, 119.02 GOPS",,"165942 OP, 311.34 GOPS","23821 OP, 44.69 GOPS",,2,12,5,21,40,40,200,200,2,0,5,33,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,76.17260787992495,36.52532833020638,True,False,True,1.09kHz
StreamInfKmeans_7,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,383,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,3:23.38,0:00.65,,,130.374906821,"262905 OP, 686.44 GOPS","249133 OP, 650.48 GOPS","73021 OP, 190.66 GOPS",,"189884 OP, 495.78 GOPS","23845 OP, 62.26 GOPS",,2,24,8,44,40,40,200,200,2,0,8,68,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,89.55613577023499,29.67197863209387,True,False,True,0.59kHz
StreamInfLogReg_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,190,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:05.96,0:00.33,,,25.828090616,"10623 OP, 55.91 GOPS","10111 OP, 53.22 GOPS","4741 OP, 24.95 GOPS","192 OP, 1.01 GOPS","5690 OP, 29.95 GOPS","4933 OP, 25.96 GOPS",,2,1,2,5,40,40,200,200,2,0,2,6,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,38.67036011080332,True,False,True,0.58kHz
StreamInfLogReg_1,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,188,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:16.04,0:00.44,,,25.17338617,"16505 OP, 87.79 GOPS","5321 OP, 28.30 GOPS","6497 OP, 34.56 GOPS","192 OP, 1.02 GOPS","9816 OP, 52.21 GOPS","5321 OP, 28.30 GOPS",,2,2,10,2,40,40,200,200,2,0,2,12,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,31.267345050878813,True,False,True,0.43kHz
StreamInfLogReg_2,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,190,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:12.68,0:00.43,,,22.505799078,"10623 OP, 55.91 GOPS","4933 OP, 25.96 GOPS","4741 OP, 24.95 GOPS","192 OP, 1.01 GOPS","5690 OP, 29.95 GOPS","4933 OP, 25.96 GOPS",,2,1,2,5,40,40,200,200,2,0,2,6,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,38.67036011080332,True,False,True,0.44kHz
StreamInfLogReg_3,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,188,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:06.11,0:00.41,,,30.555700618,"16505 OP, 87.79 GOPS","5321 OP, 28.30 GOPS","6497 OP, 34.56 GOPS","192 OP, 1.02 GOPS","9816 OP, 52.21 GOPS","5321 OP, 28.30 GOPS",,2,2,10,2,40,40,200,200,2,0,2,12,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,31.267345050878813,True,False,True,0.46kHz
StreamInfLogReg_4,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,207,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:50.94,0:00.46,,,35.025958024,"19697 OP, 95.15 GOPS","18565 OP, 89.69 GOPS","1870 OP, 9.03 GOPS","192 OP, 0.93 GOPS","17635 OP, 85.19 GOPS","630 OP, 3.04 GOPS",,2,6,16,4,40,40,200,200,2,0,3,23,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,23.553988771380077,True,False,True,0.45kHz
StreamInfLogReg_5,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,207,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:45.45,0:00.41,,,39.039940152,"19697 OP, 95.15 GOPS","630 OP, 3.04 GOPS","2062 OP, 9.96 GOPS",,"17635 OP, 85.19 GOPS","630 OP, 3.04 GOPS",,2,10,3,13,40,40,200,200,2,0,3,23,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,23.553988771380077,True,False,True,0.5kHz
StreamInfLogReg_6,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,576,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:06.60,0:00.44,,,25.598395792,"10378 OP, 18.02 GOPS","2092 OP, 3.63 GOPS","3170 OP, 5.50 GOPS",,"7208 OP, 12.51 GOPS","2092 OP, 3.63 GOPS",,2,4,3,2,40,40,200,200,2,0,3,6,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,93.57638888888889,39.125631313131315,True,False,True,1.31kHz
StreamInfNN4_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,4268,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:54.07,0:00.92,,,36.175021444,"1484175 OP, 347.74 GOPS","1315159 OP, 308.14 GOPS","672209 OP, 157.50 GOPS",,"811966 OP, 190.25 GOPS","497889 OP, 116.66 GOPS",,2,6,9,8,40,40,200,200,2,0,9,14,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,96.60262417994377,36.13879677024007,True,False,True,4.64kHz
StreamInfNN_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,4268,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:47.75,0:00.93,,,32.702605763,"1484175 OP, 347.74 GOPS","1315159 OP, 308.14 GOPS","672209 OP, 157.50 GOPS",,"811966 OP, 190.25 GOPS","497889 OP, 116.66 GOPS",,2,6,9,8,40,40,200,200,2,0,9,14,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,96.60262417994377,36.13879677024007,True,False,True,4.59kHz
StreamInfNN_1,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,2220,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,2:17.21,0:00.84,,,69.316651587,"1642587 OP, 739.90 GOPS","505537 OP, 227.72 GOPS","734153 OP, 330.70 GOPS",,"908434 OP, 409.20 GOPS","505537 OP, 227.72 GOPS",,2,12,13,20,40,40,200,200,2,0,13,32,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,93.46846846846847,39.03957528957529,True,False,True,2.64kHz
StreamInfNN_2,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,16597,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:23.59,0:01.43,,,39.407508895,"1576356 OP, 94.98 GOPS","1391280 OP, 83.83 GOPS","801509 OP, 48.29 GOPS",,"774847 OP, 46.69 GOPS","578685 OP, 34.87 GOPS",,2,7,9,9,40,40,200,200,2,0,9,16,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,98.87931553895282,23.000519530126493,True,False,True,11.61kHz
StreamInfNN_3,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,16567,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:44.59,0:02.61,,,47.817489927,"1532296 OP, 92.49 GOPS","521511 OP, 31.48 GOPS","732263 OP, 44.20 GOPS",,"800033 OP, 48.29 GOPS","521511 OP, 31.48 GOPS",,2,11,9,12,40,40,200,200,2,0,9,23,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,99.05836904690047,19.340981100881578,True,False,True,6.35kHz
StreamInfNN_4,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,8378,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,2:46.68,0:02.44,,,90.736722627,"1414963 OP, 168.89 GOPS","1261227 OP, 150.54 GOPS","635450 OP, 75.85 GOPS",,"779513 OP, 93.04 GOPS","469034 OP, 55.98 GOPS",,2,22,12,25,40,40,200,200,2,0,12,47,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,98.10217235617093,19.594457578347797,True,False,True,3.43kHz
StreamInfNN_5,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,1163,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:58.50,0:00.57,,,60.484579243,"315723 OP, 271.47 GOPS","47089 OP, 40.49 GOPS","77801 OP, 66.90 GOPS",,"237922 OP, 204.58 GOPS","47089 OP, 40.49 GOPS",,2,12,12,16,40,40,200,200,2,0,12,28,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,90.36973344797936,33.7323015190599,True,False,True,2.04kHz
StreamInfNN_6,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,4274,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:42.46,0:00.92,,,37.469726202,"1484239 OP, 347.27 GOPS","1315223 OP, 307.73 GOPS","659793 OP, 154.37 GOPS","12480 OP, 2.92 GOPS","811966 OP, 189.98 GOPS","497953 OP, 116.51 GOPS",,2,3,9,11,40,40,200,200,2,0,9,14,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,96.46700982686008,36.09076347143731,True,False,True,4.65kHz
StreamInfNN_7,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,4274,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:44.93,0:00.95,,,33.84782296,"1484239 OP, 347.27 GOPS","1315223 OP, 307.73 GOPS","659793 OP, 154.37 GOPS","12480 OP, 2.92 GOPS","811966 OP, 189.98 GOPS","497953 OP, 116.51 GOPS",,2,3,9,11,40,40,200,200,2,0,9,14,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,96.46700982686008,36.09076347143731,True,False,True,4.5kHz
StreamInfSVM_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,596,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:26.69,0:00.43,,,25.900427494,"66181 OP, 111.04 GOPS","57773 OP, 96.93 GOPS","28213 OP, 47.34 GOPS","1664 OP, 2.79 GOPS","36304 OP, 60.91 GOPS","20741 OP, 34.80 GOPS",,2,2,5,6,40,40,200,200,2,0,5,8,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,90.43624161073825,51.46532438478748,True,False,True,1.39kHz
StreamInfSVM_1,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,340,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:42.39,0:00.41,,,31.670228089,"73223 OP, 215.36 GOPS","21577 OP, 63.46 GOPS","26321 OP, 77.41 GOPS","1664 OP, 4.89 GOPS","45238 OP, 133.05 GOPS","21577 OP, 63.46 GOPS",,2,4,5,12,40,40,200,200,2,0,5,16,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,89.11764705882354,51.5686274509804,True,False,True,0.83kHz
StreamInfSVM_3,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,1108,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:23.65,0:00.46,,,27.647189416,"80834 OP, 72.95 GOPS","68330 OP, 61.67 GOPS","40457 OP, 36.51 GOPS","1664 OP, 1.50 GOPS","38713 OP, 34.94 GOPS","24793 OP, 22.38 GOPS",,2,2,5,7,40,40,200,200,2,0,5,9,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,94.85559566787003,39.06738868832731,True,False,True,2.41kHz
StreamInfSVM_4,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,596,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:55.61,0:00.51,,,32.618882319,"95601 OP, 160.40 GOPS","17401 OP, 29.20 GOPS","47689 OP, 80.02 GOPS","1664 OP, 2.79 GOPS","46248 OP, 77.60 GOPS","17401 OP, 29.20 GOPS",,2,4,5,12,40,40,200,200,2,0,5,16,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,93.79194630872483,40.604026845637584,True,False,True,1.17kHz
StreamInfSVM_5,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,232,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:54.03,0:00.53,,,50.22897796,"77335 OP, 333.34 GOPS","2102 OP, 9.06 GOPS","11438 OP, 49.30 GOPS","1664 OP, 7.17 GOPS","64233 OP, 276.87 GOPS","2102 OP, 9.06 GOPS",,2,10,20,8,40,40,200,200,2,0,7,31,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,45.37961282516636,True,False,True,0.44kHz
StreamSumFields_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,184,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:59.39,0:00.37,,,20.777512553,"9919 OP, 53.91 GOPS","9919 OP, 53.91 GOPS","5253 OP, 28.55 GOPS",,"4666 OP, 25.36 GOPS","4741 OP, 25.77 GOPS",,2,2,2,4,40,40,200,200,2,0,2,6,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,39.75972540045767,True,False,True,0.5kHz
StreamSumFields_1,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,182,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:09.32,0:00.41,,,26.850244932,"15801 OP, 86.82 GOPS","5129 OP, 28.18 GOPS","7009 OP, 38.51 GOPS",,"8792 OP, 48.31 GOPS","5129 OP, 28.18 GOPS",,2,4,2,8,40,40,200,200,2,0,2,12,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,32.15480172001911,True,False,True,0.44kHz
