proute-opts,maxActive,project,spatial_sha,rtanal,vdot,routing-cost,runp2p_rbw,merge-algo,runp2p_time,runp2p_deadlock,split-forward,runhybrid_cycle,module,runhybrid_pass,runp2p_pass,algo,open,codegen,time-out,constprop,run-proute,runhybrid_wbw,prtime,save,DAG,share-adctx,pmu-sram-size,VPCU-alloc,merge-forward,nn,OPS-FU,simfreq,mem-tech,notFit,simulate,retime-exout,time,VPMU-split,runhybrid_time,rtelm,mdone,VMC-alloc,VBB,ag-dce,psim-q,retime-glob,VMC-split,VAFG-split,debug,runp2p_cycle,OPS-Flt,reserve-pcu,PMU_Total,rundot,verbose,MC,PCU_Total,reserve-pmu,VBB-alloc,runhybrid_dram_power,mapping,avgActive,debug-print,tokenout,igraph,VDAG-alloc,vlink,runhybrid_rbw,rtelm-unsafe,stat,OPS-All,VPCU,retime-local,reserve-dag,split-algo,pattern,split-thread,VPMU-alloc,tungsten,runhybrid_success,run-psim,pir_sha,dot,pracc,net,retime-buffer-only,memelm,backend,runhybrid_deadlock,pmu-stage,proute-algo,freq,VPMU,split,trace,link-prop,dupra,OPS-Fix,pcu-stage,name,VBB-split,arch,fifo-depth,bcread,OPS-Other,VDAG-split,word,routing-algo,VMC,runp2p_dram_power,MC_Total,gentst_err,load,flit-width,gentst_time,PCU,clock,topo,vfifo,runp2p_err,runhybrid_complete,row,argout,succeeded,col,fast,OPS-Prog FU,proute-q,VAFG-alloc,dag-stage,genpir_err,runp2p_complete,run-tst,pirArgs,slink,PMU,runp2p_wbw,genpir,runproute_time,vec,dedicated-dag,scheduled,vcLimit,start-id,proute-seed,mergeTime_ms,waveform,maketst_err,DAG_Total,VDAG,VAFG,app,vc,dag,lrange,runhybrid_err,psim,merge,runp2p_success,VPCU-split,maketst_time,runproute_err,sr,argin
-i100 -p100 -t1 -d100,87.82161234991423,pirTest,55a8709f,True,True,H-hop,56.2058,bfs,0:00.98,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,3,False,65536,6,False,False,,1.19kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,2,,True,1,False,2,1,True,1166,,0,200,True,False,2,200,0,,,True,26.67238421955403,True,5,False,0,2,,False,True,,12,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,45.766280542,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,9,1.75643,True,,16,False,False,4,0,0,,True,,40,0,1,RandomCARTInference_0,4,True,True,,False,False,True,12,0:41.05,,True,6
-i100 -p100 -t1 -d100,56.426505028240804,pirTest,55a8709f,True,True,H-hop,2.29233,bfs,0:03.45,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,10,False,65536,9,False,False,,4.21kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,8,,True,True,3,,True,1,False,3,1,True,14518,,0,200,True,False,3,200,0,,,True,15.050699862657433,True,5,False,0,2,,False,True,,17,False,0,dfs,checkerboard,1,8,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,8,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,55.198944658,7,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,8,0.00881664,True,,16,False,False,4,0,0,,True,,40,0,1,SGD_0,4,True,True,,False,False,True,17,0:46.08,,True,6
-i100 -p100 -t1 -d100,52.586981640775456,pirTest,55a8709f,True,True,H-hop,4.27269,bfs,0:02.85,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,11,False,65536,10,False,False,,2.73kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,10,,True,True,3,,True,1,False,3,1,True,7789,,0,200,True,False,3,200,0,,,True,14.621126026098851,True,5,False,0,2,,False,True,,22,False,0,dfs,checkerboard,1,9,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,10,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,66.452815313,11,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,10,0.0164334,True,,16,False,False,4,0,0,,True,,40,0,1,SGD_1,4,True,True,,False,False,True,22,1:27.55,,True,6
-i100 -p100 -t1 -d100,57.114968974412605,pirTest,55a8709f,True,True,H-hop,2.3203,bfs,0:06.60,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,16,False,65536,11,False,False,,2.17kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,9,,True,True,3,,True,1,False,3,1,True,14343,,0,200,True,False,3,200,0,,,True,13.104360604883508,True,5,False,0,2,,False,True,,27,False,0,dfs,checkerboard,1,8,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,9,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,134.36689877,11,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,9,0.00892421,True,,16,False,False,4,0,0,,True,,40,0,1,SGD_2,4,True,True,,False,False,True,27,1:54.98,,True,6
-i100 -p100 -t1 -d100,54.22292824993381,pirTest,55a8709f,True,True,H-hop,4.40561,bfs,0:03.00,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,16,False,65536,12,False,False,,2.52kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,11,,True,True,3,,True,1,False,3,1,True,7554,,0,200,True,False,3,200,0,,,True,13.530726914364722,True,5,False,0,2,,False,True,,31,False,0,dfs,checkerboard,1,9,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,11,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,145.330753322,15,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,11,0.0169447,True,,16,False,False,4,0,0,,True,,40,0,1,SGD_3,4,True,True,,False,False,True,31,2:22.39,,True,6
-i100 -p100 -t1 -d100,45.796064400715565,pirTest,55a8709f,True,True,H-hop,5.41226,bfs,0:03.71,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,21,False,65536,15,False,False,,1.66kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,14,,True,True,3,,True,1,False,3,1,True,6149,,0,200,True,False,3,200,0,,,True,11.516064514840524,True,5,False,0,2,,False,True,,43,False,0,dfs,checkerboard,1,10,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,14,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,3,,40,,False,512,171.960618095,22,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,14,0.0208164,True,,16,False,False,4,0,0,,True,,40,0,1,SGD_4,4,True,True,,False,False,True,43,2:23.75,,True,6
-i100 -p100 -t1 -d100,49.995232083121955,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:56.04,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,11,False,65536,3,False,False,,9.36kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,4,,True,True,,,True,1,False,,1,True,524338,,0,200,True,False,0,200,0,,,True,46.14945967031835,True,5,False,0,2,,False,True,,12,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,4,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,34.240573851,1,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,4,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SRAMSplit_0,4,True,True,,False,False,True,12,0:59.66,,True,6
-i100 -p100 -t1 -d100,94.10143013037735,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:21.88,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,3,False,False,,12.73kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,4,,True,True,,,True,1,False,,1,True,278576,,0,200,True,False,0,200,0,,,True,54.456872730521575,True,5,False,0,2,,False,True,,5,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,4,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,24.474786161,4,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,4,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SRAMSplit_1,4,True,True,,False,False,True,5,0:19.84,,True,6
-i100 -p100 -t1 -d100,94.0552176954954,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:14.80,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,7,False,False,,6.28kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,5,,True,True,,,True,1,False,,1,True,92905,,0,200,True,False,0,200,0,,,True,46.618914294797264,True,5,False,0,2,,False,True,,26,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,5,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,67.391796706,25,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,5,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SRAMSplit_2,4,True,True,,False,False,True,26,1:01.77,,True,6
-i100 -p100 -t1 -d100,56.013961583210204,pirTest,55a8709f,True,True,H-hop,0.0,bfs,3:12.09,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,4,False,65536,13,False,False,,1.62kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,10,,True,True,,,True,1,False,,1,True,311999,,0,200,True,False,0,200,0,,,True,31.88765626642996,True,5,False,0,2,,False,True,,51,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,10,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,174.947480727,47,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,10,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SRAMSplit_3,4,True,True,,False,False,True,51,3:14.56,,True,6
-i100 -p100 -t1 -d100,56.013961583210204,pirTest,55a8709f,True,True,H-hop,0.0,bfs,4:35.43,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,4,False,65536,13,False,False,,1.13kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,10,,True,True,,,True,1,False,,1,True,311999,,0,200,True,False,0,200,0,,,True,31.88765626642996,True,5,False,0,2,,False,True,,51,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,10,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,119.799767784,47,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --bcread, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,10,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SRAMSplit_4,4,True,True,,False,False,True,51,3:16.52,,True,6
-i100 -p100 -t1 -d100,90.86069210292813,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.85,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,1,False,65536,3,False,False,,1.33kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,1,,True,True,,,True,1,False,,1,True,1127,,0,200,True,False,0,200,0,,,True,43.38146325723966,True,5,False,0,2,,False,True,,4,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,1,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,22.524737214,3,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,1,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SRAMSplit_5,4,True,True,,False,False,True,4,0:34.41,,True,6
-i100 -p100 -t1 -d100,1.9801980198019802,pirTest,55a8709f,True,True,H-hop,1.26733,bfs,0:00.57,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,2,False,65536,3,False,False,,0.18kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,1,,True,1,False,1,1,True,101,,0,200,True,False,1,200,0,,,True,1.43014301430143,True,5,False,0,2,,False,True,,16,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,1,,40,,False,512,16.068297328,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,14,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SharedLoader,4,True,True,,False,False,True,16,0:27.37,,True,6
-i100 -p100 -t1 -d100,1.9801980198019802,pirTest,55a8709f,True,True,H-hop,1.26733,bfs,0:00.73,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,2,False,65536,10,False,False,,0.14kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,1,,True,1,False,1,1,True,101,,0,200,True,False,1,200,0,,,True,1.43014301430143,True,5,False,0,2,,False,True,,16,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,1,,40,,False,512,44.338616248,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,14,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SharedLoader2,4,True,True,,False,False,True,16,0:59.58,,True,6
-i100 -p100 -t1 -d100,94.11764705882354,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.32,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,3,False,False,,3.4kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,1,,True,True,,,True,1,False,,1,True,1088,,0,200,True,False,0,200,0,,,True,63.09232026143792,True,5,False,0,2,,False,True,,3,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,1,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,20.127828999,3,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,1,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SimpleDotProduct_0,4,True,True,,False,False,True,3,0:12.52,,True,6
-i100 -p100 -t1 -d100,88.88888888888889,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.45,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,5,False,False,,1.28kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,,,True,1,False,,1,True,576,,0,200,True,False,0,200,0,,,True,71.31944444444444,True,5,False,0,2,,False,True,,5,False,0,dfs,checkerboard,1,2,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,20.964959121,5,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SimpleDotProduct_1,4,True,True,,False,False,True,5,0:17.76,,True,6
-i100 -p100 -t1 -d100,51.30260521042084,pirTest,55a8709f,True,True,H-hop,0.128257,bfs,0:00.52,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,5,False,False,,0.96kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,1,,True,True,1,,True,1,False,1,1,True,499,,0,200,True,False,1,200,0,,,True,15.230460921843687,True,5,False,0,2,,False,True,,5,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,1,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,1,,40,,False,512,22.657781607,5,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,1,0.128257,True,,16,False,False,4,0,0,,True,,40,0,1,SimpleLock_0,4,True,True,,False,False,True,5,0:54.37,,True,6
-i100 -p100 -t1 -d100,20.363636363636363,pirTest,55a8709f,True,True,H-hop,0.232727,bfs,0:00.36,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,4,False,65536,5,False,False,,0.76kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,1,,True,True,1,,True,1,False,1,1,True,275,,0,200,True,False,1,200,0,,,True,7.496503496503498,True,5,False,0,2,,False,True,,5,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,1,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,1,,40,,False,512,14.389969146,1,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,1,0.232727,True,,16,False,False,4,0,0,,True,,40,0,1,SimpleLock_1,4,True,True,,False,False,True,5,0:24.95,,True,6
-i100 -p100 -t1 -d100,3.9215686274509802,pirTest,55a8709f,True,True,H-hop,2.5098,bfs,0:00.88,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,2,False,False,,0.06kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,,1,True,1,False,,1,True,51,,0,200,True,False,0,200,0,1,,True,2.9411764705882355,True,5,False,0,2,,False,True,,2,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,1,MyDesign,16,True,,0,32,dor,,,40,,False,512,25.172431618,0,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,2.5098,True,,16,False,False,4,0,0,,True,,40,0,1,SimpleRMW,4,True,True,,False,False,True,2,0:44.45,,True,6
-i100 -p100 -t1 -d100,55.55555555555556,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.38,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,4,False,65536,5,False,False,,0.38kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,1,,True,True,,,True,1,False,,1,True,144,,0,200,True,False,0,200,0,,,True,15.0,True,5,False,0,2,,False,True,,4,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,1,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,17.500240544,1,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,1,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SimpleScan,4,True,True,,False,False,True,4,0:18.75,,True,6
-i100 -p100 -t1 -d100,4.18848167539267,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.23,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,3,False,65536,5,False,False,,0.83kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,1,,True,True,,,True,1,False,,1,True,191,,0,200,True,False,0,200,0,,,True,2.570204664445502,True,5,False,0,2,,False,True,,5,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,1,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,,,40,,False,512,8.310536407,2,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,1,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,SimpleSparse,4,True,True,,False,False,True,5,0:13.33,,True,6
